label,family,delta,Kc_theory,Kc_numeric
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.5115789473684211,1.0231578947368423,1.0384396125076325
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.5526315789473684,1.1052631578947367,1.1217711863508373
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.5936842105263158,1.1873684210526316,1.2051027601940425
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.6347368421052633,1.2694736842105265,1.2884343340372477
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.6757894736842105,1.351578947368421,1.3717659078804525
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.716842105263158,1.433684210526316,1.4550974817236577
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.7578947368421052,1.5157894736842104,1.5384290555668625
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.7989473684210526,1.5978947368421053,1.6217606294100677
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.84,1.68,1.7050922032532727
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.06,0.12,0.11869952429577907
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.10105263157894737,0.20210526315789473,0.1999149882876279
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.14210526315789473,0.28421052631578947,0.28113045227947675
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.1831578947368421,0.3663157894736842,0.36234591627132556
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.22421052631578947,0.44842105263157894,0.44356138026317443
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.26526315789473687,0.5305263157894737,0.5247768442550232
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.3063157894736842,0.6126315789473684,0.6059923082468721
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.3473684210526316,0.6947368421052632,0.687207772238721
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.38842105263157894,0.7768421052631579,0.7684232362305697
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.4294736842105263,0.8589473684210526,0.8496387002224185
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.4705263157894737,0.9410526315789474,0.9308541642142675
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.5115789473684211,1.0231578947368423,1.0120696282061163
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.5526315789473684,1.1052631578947367,1.0932850921979649
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.5936842105263158,1.1873684210526316,1.174500556189814
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.6347368421052633,1.2694736842105265,1.255716020181663
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.6757894736842105,1.351578947368421,1.3369314841735116
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.716842105263158,1.433684210526316,1.4181469481653606
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.7578947368421052,1.5157894736842104,1.4993624121572091
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.7989473684210526,1.5978947368421053,1.580577876149058
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.84,1.68,1.6617933401409068
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.06,0.12,0.11995883772841127
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.10105263157894737,0.20210526315789473,0.20203593722679794
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.14210526315789473,0.28421052631578947,0.2841130367251846
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.1831578947368421,0.3663157894736842,0.36619013622357127
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.22421052631578947,0.44842105263157894,0.448267235721958
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.26526315789473687,0.5305263157894737,0.5303443352203446
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.3063157894736842,0.6126315789473684,0.6124214347187313
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.3473684210526316,0.6947368421052632,0.694498534217118
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.38842105263157894,0.7768421052631579,0.7765756337155046
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.4294736842105263,0.8589473684210526,0.8586527332138912
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.4705263157894737,0.9410526315789474,0.940729832712278
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.5115789473684211,1.0231578947368423,1.0228069322106648
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.5526315789473684,1.1052631578947367,1.1048840317090511
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.5936842105263158,1.1873684210526316,1.186961131207438
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.6347368421052633,1.2694736842105265,1.2690382307058248
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.6757894736842105,1.351578947368421,1.3511153302042112
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.716842105263158,1.433684210526316,1.4331924297025982
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.7578947368421052,1.5157894736842104,1.5152695292009846
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.7989473684210526,1.5978947368421053,1.5973466286993714
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.84,1.68,1.679423728197758
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.06,0.12,0.11959632482105682
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.10105263157894737,0.20210526315789473,0.20142538917230624
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.14210526315789473,0.28421052631578947,0.2832544535235556
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.1831578947368421,0.3663157894736842,0.36508351787480503
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.22421052631578947,0.44842105263157894,0.44691258222605446
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.26526315789473687,0.5305263157894737,0.5287416465773039
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.3063157894736842,0.6126315789473684,0.6105707109285533
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.3473684210526316,0.6947368421052632,0.6923997752798027
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.38842105263157894,0.7768421052631579,0.774228839631052
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.4294736842105263,0.8589473684210526,0.8560579039823014
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.4705263157894737,0.9410526315789474,0.9378869683335509
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.5115789473684211,1.0231578947368423,1.0197160326848005
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.5526315789473684,1.1052631578947367,1.1015450970360496
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.5936842105263158,1.1873684210526316,1.1833741613872992
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.6347368421052633,1.2694736842105265,1.2652032257385488
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.6757894736842105,1.351578947368421,1.3470322900897977
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.716842105263158,1.433684210526316,1.4288613544410473
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.7578947368421052,1.5157894736842104,1.5106904187922965
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.7989473684210526,1.5978947368421053,1.592519483143546
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.84,1.68,1.6743485474947954
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.06,0.12,0.1193643473853411
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.10105263157894737,0.20210526315789473,0.20103469033320606
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.14210526315789473,0.28421052631578947,0.28270503328107105
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.1831578947368421,0.3663157894736842,0.364375376228936
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.22421052631578947,0.44842105263157894,0.44604571917680097
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.26526315789473687,0.5305263157894737,0.527716062124666
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.3063157894736842,0.6126315789473684,0.609386405072531
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.3473684210526316,0.6947368421052632,0.691056748020396
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.38842105263157894,0.7768421052631579,0.7727270909682609
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.4294736842105263,0.8589473684210526,0.8543974339161258
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.4705263157894737,0.9410526315789474,0.9360677768639908
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.5115789473684211,1.0231578947368423,1.017738119811856
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.5526315789473684,1.1052631578947367,1.0994084627597207
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.5936842105263158,1.1873684210526316,1.1810788057075858
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.6347368421052633,1.2694736842105265,1.262749148655451
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.6757894736842105,1.351578947368421,1.3444194916033156
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.716842105263158,1.433684210526316,1.4260898345511808
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.7578947368421052,1.5157894736842104,1.5077601774990455
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.7989473684210526,1.5978947368421053,1.5894305204469106
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.84,1.68,1.6711008633947755
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.06,0.12,0.12060234280969571
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.10105263157894737,0.20210526315789473,0.20311973525843488
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.14210526315789473,0.28421052631578947,0.28563712770717403
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.1831578947368421,0.3663157894736842,0.3681545201559132
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.22421052631578947,0.44842105263157894,0.4506719126046524
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.26526315789473687,0.5305263157894737,0.5331893050533917
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.3063157894736842,0.6126315789473684,0.6157066975021307
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.3473684210526316,0.6947368421052632,0.6982240899508699
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.38842105263157894,0.7768421052631579,0.780741482399609
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.4294736842105263,0.8589473684210526,0.8632588748483482
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.4705263157894737,0.9410526315789474,0.9457762672970874
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.5115789473684211,1.0231578947368423,1.0282936597458268
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.5526315789473684,1.1052631578947367,1.1108110521945658
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.5936842105263158,1.1873684210526316,1.193328444643305
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.6347368421052633,1.2694736842105265,1.2758458370920445
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.6757894736842105,1.351578947368421,1.3583632295407833
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.716842105263158,1.433684210526316,1.4408806219895225
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.7578947368421052,1.5157894736842104,1.5233980144382615
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.7989473684210526,1.5978947368421053,1.6059154068870007
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.84,1.68,1.68843279933574
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.06,0.12,0.1199960014919862
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.10105263157894737,0.20210526315789473,0.20209852882860835
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.14210526315789473,0.28421052631578947,0.2842010561652305
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.1831578947368421,0.3663157894736842,0.36630358350185266
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.22421052631578947,0.44842105263157894,0.4484061108384748
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.26526315789473687,0.5305263157894737,0.530508638175097
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.3063157894736842,0.6126315789473684,0.6126111655117191
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.3473684210526316,0.6947368421052632,0.6947136928483413
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.38842105263157894,0.7768421052631579,0.7768162201849633
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.4294736842105263,0.8589473684210526,0.8589187475215855
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.4705263157894737,0.9410526315789474,0.9410212748582076
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.5115789473684211,1.0231578947368423,1.02312380219483
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.5526315789473684,1.1052631578947367,1.105226329531452
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.5936842105263158,1.1873684210526316,1.1873288568680742
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.6347368421052633,1.2694736842105265,1.2694313842046965
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.6757894736842105,1.351578947368421,1.3515339115413183
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.716842105263158,1.433684210526316,1.4336364388779406
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.7578947368421052,1.5157894736842104,1.5157389662145626
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.7989473684210526,1.5978947368421053,1.5978414935511849
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.84,1.68,1.679944020887807
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.06,0.12,0.11891729970567837
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.10105263157894737,0.20210526315789473,0.20028176792535304
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.14210526315789473,0.28421052631578947,0.2816462361450277
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.1831578947368421,0.3663157894736842,0.3630107043647024
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.22421052631578947,0.44842105263157894,0.4443751725843771
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.26526315789473687,0.5305263157894737,0.5257396408040518
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.3063157894736842,0.6126315789473684,0.6071041090237265
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.3473684210526316,0.6947368421052632,0.6884685772434012
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.38842105263157894,0.7768421052631579,0.7698330454630757
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.4294736842105263,0.8589473684210526,0.8511975136827504
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.4705263157894737,0.9410526315789474,0.9325619819024251
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.5115789473684211,1.0231578947368423,1.0139264501221
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.5526315789473684,1.1052631578947367,1.0952909183417743
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.5936842105263158,1.1873684210526316,1.1766553865614493
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.6347368421052633,1.2694736842105265,1.258019854781124
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.6757894736842105,1.351578947368421,1.3393843230007985
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.716842105263158,1.433684210526316,1.4207487912204733
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.7578947368421052,1.5157894736842104,1.5021132594401476
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.7989473684210526,1.5978947368421053,1.5834777276598224
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.84,1.68,1.6648421958794972
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.06,0.12,0.12016804749003485
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.10105263157894737,0.20210526315789473,0.20238829050953236
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.14210526315789473,0.28421052631578947,0.2846085335290299
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.1831578947368421,0.3663157894736842,0.3668287765485274
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.22421052631578947,0.44842105263157894,0.44904901956802495
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.26526315789473687,0.5305263157894737,0.5312692625875225
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.3063157894736842,0.6126315789473684,0.61348950560702
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.3473684210526316,0.6947368421052632,0.6957097486265176
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.38842105263157894,0.7768421052631579,0.7779299916460151
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.4294736842105263,0.8589473684210526,0.8601502346655125
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.4705263157894737,0.9410526315789474,0.9423704776850101
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.5115789473684211,1.0231578947368423,1.0245907207045077
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.5526315789473684,1.1052631578947367,1.1068109637240051
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.5936842105263158,1.1873684210526316,1.1890312067435027
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.6347368421052633,1.2694736842105265,1.2712514497630005
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.6757894736842105,1.351578947368421,1.3534716927824977
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.716842105263158,1.433684210526316,1.4356919358019953
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.7578947368421052,1.5157894736842104,1.5179121788214927
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.7989473684210526,1.5978947368421053,1.6001324218409902
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.84,1.68,1.6823526648604878
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.06,0.12,0.12023604345559606
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.10105263157894737,0.20210526315789473,0.20250281003047757
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.14210526315789473,0.28421052631578947,0.28476957660535906
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.1831578947368421,0.3663157894736842,0.3670363431802406
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.22421052631578947,0.44842105263157894,0.4493031097551221
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.26526315789473687,0.5305263157894737,0.5315698763300037
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.3063157894736842,0.6126315789473684,0.6138366429048852
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.3473684210526316,0.6947368421052632,0.6961034094797667
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.38842105263157894,0.7768421052631579,0.7783701760546482
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.4294736842105263,0.8589473684210526,0.8606369426295296
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.4705263157894737,0.9410526315789474,0.9429037092044112
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.5115789473684211,1.0231578947368423,1.025170475779293
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.5526315789473684,1.1052631578947367,1.107437242354174
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.5936842105263158,1.1873684210526316,1.1897040089290558
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.6347368421052633,1.2694736842105265,1.2719707755039376
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.6757894736842105,1.351578947368421,1.3542375420788186
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.716842105263158,1.433684210526316,1.4365043086537004
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.7578947368421052,1.5157894736842104,1.5187710752285817
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.7989473684210526,1.5978947368421053,1.6010378418034634
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.84,1.68,1.6833046083783447
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.06,0.12,0.1183468318146619
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.10105263157894737,0.20210526315789473,0.19932097989837796
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.14210526315789473,0.28421052631578947,0.280295127982094
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.1831578947368421,0.3663157894736842,0.36126927606581005
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.22421052631578947,0.44842105263157894,0.4422434241495261
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.26526315789473687,0.5305263157894737,0.5232175722332422
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.3063157894736842,0.6126315789473684,0.6041917203169582
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.3473684210526316,0.6947368421052632,0.6851658684006743
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.38842105263157894,0.7768421052631579,0.7661400164843902
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.4294736842105263,0.8589473684210526,0.8471141645681063
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.4705263157894737,0.9410526315789474,0.9280883126518223
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.5115789473684211,1.0231578947368423,1.0090624607355385
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.5526315789473684,1.1052631578947367,1.0900366088192543
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.5936842105263158,1.1873684210526316,1.1710107569029706
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.6347368421052633,1.2694736842105265,1.2519849049866867
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.6757894736842105,1.351578947368421,1.3329590530704025
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.716842105263158,1.433684210526316,1.4139332011541188
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.7578947368421052,1.5157894736842104,1.4949073492378346
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.7989473684210526,1.5978947368421053,1.5758814973215507
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.84,1.68,1.6568556454052668
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.06,0.12,0.12023338768491934
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.10105263157894737,0.20210526315789473,0.20249833715354837
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,0.14210526315789473,0.28421052631578947,0.28476328662217737
