ambient_dimension,manifold_dimension,Manifold dimension,N,seed,kappa_sample,kappa_theory,kappa_ratio,N_inv_sqrt
2,1,D = 1,256,12,0.5048704513264783,0.5,1.0097409026529567,0.0625
2,1,D = 1,256,13,0.5147730809772214,0.5,1.0295461619544428,0.0625
2,1,D = 1,256,14,0.5174820899071625,0.5,1.034964179814325,0.0625
2,1,D = 1,256,15,0.5114585372969314,0.5,1.0229170745938627,0.0625
2,1,D = 1,256,16,0.49915732144571856,0.5,0.9983146428914371,0.0625
2,1,D = 1,256,17,0.5095869585733198,0.5,1.0191739171466396,0.0625
2,1,D = 1,256,18,0.46691523522585765,0.5,0.9338304704517153,0.0625
2,1,D = 1,256,19,0.528630631519196,0.5,1.057261263038392,0.0625
2,1,D = 1,256,20,0.5118728408955843,0.5,1.0237456817911685,0.0625
2,1,D = 1,256,21,0.5441451247764505,0.5,1.088290249552901,0.0625
2,1,D = 1,256,22,0.4945323749727446,0.5,0.9890647499454892,0.0625
2,1,D = 1,256,23,0.4977825008036217,0.5,0.9955650016072434,0.0625
2,1,D = 1,256,24,0.48114829650955626,0.5,0.9622965930191125,0.0625
2,1,D = 1,256,25,0.505889976975791,0.5,1.011779953951582,0.0625
2,1,D = 1,256,26,0.5346685893340454,0.5,1.0693371786680907,0.0625
2,1,D = 1,256,27,0.5083377508569518,0.5,1.0166755017139035,0.0625
2,1,D = 1,256,28,0.48304063419384824,0.5,0.9660812683876965,0.0625
2,1,D = 1,256,29,0.5111493820672497,0.5,1.0222987641344994,0.0625
2,1,D = 1,512,0,0.5190009677552276,0.5,1.0380019355104553,0.044194173824159216
2,1,D = 1,512,1,0.5118084291258349,0.5,1.0236168582516698,0.044194173824159216
2,1,D = 1,512,2,0.4775337173674469,0.5,0.9550674347348937,0.044194173824159216
2,1,D = 1,512,3,0.5324834315739128,0.5,1.0649668631478255,0.044194173824159216
2,1,D = 1,512,4,0.46646158800028936,0.5,0.9329231760005787,0.044194173824159216
2,1,D = 1,512,5,0.488996892226509,0.5,0.977993784453018,0.044194173824159216
2,1,D = 1,512,6,0.507274765289058,0.5,1.014549530578116,0.044194173824159216
2,1,D = 1,512,7,0.4819956473559323,0.5,0.9639912947118646,0.044194173824159216
2,1,D = 1,512,8,0.5187017586341227,0.5,1.0374035172682454,0.044194173824159216
2,1,D = 1,512,9,0.4757599917160904,0.5,0.9515199834321808,0.044194173824159216
2,1,D = 1,512,10,0.49971512375191623,0.5,0.9994302475038325,0.044194173824159216
2,1,D = 1,512,11,0.4791423214771626,0.5,0.9582846429543252,0.044194173824159216
2,1,D = 1,512,12,0.49715027048198446,0.5,0.9943005409639689,0.044194173824159216
2,1,D = 1,512,13,0.4879116328612593,0.5,0.9758232657225187,0.044194173824159216
2,1,D = 1,512,14,0.5013069908924788,0.5,1.0026139817849575,0.044194173824159216
2,1,D = 1,512,15,0.524765054865298,0.5,1.049530109730596,0.044194173824159216
2,1,D = 1,512,16,0.48712808958807596,0.5,0.9742561791761519,0.044194173824159216
2,1,D = 1,512,17,0.5106206345697625,0.5,1.021241269139525,0.044194173824159216
2,1,D = 1,512,18,0.519778066087542,0.5,1.039556132175084,0.044194173824159216
2,1,D = 1,512,19,0.503734675903756,0.5,1.007469351807512,0.044194173824159216
2,1,D = 1,512,20,0.5168182767753543,0.5,1.0336365535507086,0.044194173824159216
2,1,D = 1,512,21,0.5045139238201723,0.5,1.0090278476403447,0.044194173824159216
2,1,D = 1,512,22,0.4836213679639561,0.5,0.9672427359279122,0.044194173824159216
2,1,D = 1,512,23,0.4960010728536462,0.5,0.9920021457072924,0.044194173824159216
2,1,D = 1,512,24,0.5204151369962962,0.5,1.0408302739925923,0.044194173824159216
2,1,D = 1,512,25,0.5256214043241509,0.5,1.0512428086483019,0.044194173824159216
2,1,D = 1,512,26,0.49518864876110336,0.5,0.9903772975222067,0.044194173824159216
2,1,D = 1,512,27,0.4841729244910845,0.5,0.968345848982169,0.044194173824159216
2,1,D = 1,512,28,0.47637476948349977,0.5,0.9527495389669995,0.044194173824159216
2,1,D = 1,512,29,0.49587280712815535,0.5,0.9917456142563107,0.044194173824159216
2,1,D = 1,1024,0,0.5028656711650634,0.5,1.0057313423301268,0.03125
2,1,D = 1,1024,1,0.47762432849959136,0.5,0.9552486569991827,0.03125
2,1,D = 1,1024,2,0.4943328481553424,0.5,0.9886656963106848,0.03125
2,1,D = 1,1024,3,0.4877121810167536,0.5,0.9754243620335072,0.03125
2,1,D = 1,1024,4,0.4948508702636332,0.5,0.9897017405272664,0.03125
2,1,D = 1,1024,5,0.5016085085388113,0.5,1.0032170170776227,0.03125
2,1,D = 1,1024,6,0.4993689442223559,0.5,0.9987378884447118,0.03125
2,1,D = 1,1024,7,0.51575407197491,0.5,1.03150814394982,0.03125
2,1,D = 1,1024,8,0.49182164801391737,0.5,0.9836432960278347,0.03125
2,1,D = 1,1024,9,0.5075059697410385,0.5,1.015011939482077,0.03125
2,1,D = 1,1024,10,0.5089579321153157,0.5,1.0179158642306314,0.03125
2,1,D = 1,1024,11,0.4895847298541459,0.5,0.9791694597082918,0.03125
2,1,D = 1,1024,12,0.5124004836213802,0.5,1.0248009672427605,0.03125
2,1,D = 1,1024,13,0.5174358491200146,0.5,1.0348716982400292,0.03125
2,1,D = 1,1024,14,0.49761996482170856,0.5,0.9952399296434171,0.03125
2,1,D = 1,1024,15,0.48737651772269686,0.5,0.9747530354453937,0.03125
2,1,D = 1,1024,16,0.5003341157887485,0.5,1.000668231577497,0.03125
2,1,D = 1,1024,17,0.5059342953693411,0.5,1.0118685907386822,0.03125
2,1,D = 1,1024,18,0.4911814681639034,0.5,0.9823629363278068,0.03125
2,1,D = 1,1024,19,0.5046376863763399,0.5,1.0092753727526798,0.03125
2,1,D = 1,1024,20,0.5021791043215227,0.5,1.0043582086430454,0.03125
2,1,D = 1,1024,21,0.5026822904025059,0.5,1.0053645808050118,0.03125
2,1,D = 1,1024,22,0.49162272238026994,0.5,0.9832454447605399,0.03125
2,1,D = 1,1024,23,0.5093315998952277,0.5,1.0186631997904554,0.03125
2,1,D = 1,1024,24,0.5066738928046847,0.5,1.0133477856093693,0.03125
2,1,D = 1,1024,25,0.5026637719278547,0.5,1.0053275438557094,0.03125
2,1,D = 1,1024,26,0.5019193060921359,0.5,1.0038386121842717,0.03125
2,1,D = 1,1024,27,0.500803855048498,0.5,1.001607710096996,0.03125
2,1,D = 1,1024,28,0.4899956272176128,0.5,0.9799912544352256,0.03125
2,1,D = 1,1024,29,0.5005894298174564,0.5,1.0011788596349127,0.03125
2,1,D = 1,2048,0,0.5023514189243805,0.5,1.004702837848761,0.022097086912079608
2,1,D = 1,2048,1,0.5028499585472401,0.5,1.0056999170944803,0.022097086912079608
2,1,D = 1,2048,2,0.4969364254538373,0.5,0.9938728509076746,0.022097086912079608
2,1,D = 1,2048,3,0.5021522014467455,0.5,1.004304402893491,0.022097086912079608
2,1,D = 1,2048,4,0.5051214297593725,0.5,1.010242859518745,0.022097086912079608
2,1,D = 1,2048,5,0.5065250151359637,0.5,1.0130500302719274,0.022097086912079608
2,1,D = 1,2048,6,0.49422919440960894,0.5,0.9884583888192179,0.022097086912079608
2,1,D = 1,2048,7,0.49082057148400426,0.5,0.9816411429680085,0.022097086912079608
2,1,D = 1,2048,8,0.5008921008166735,0.5,1.001784201633347,0.022097086912079608
2,1,D = 1,2048,9,0.4932603324740444,0.5,0.9865206649480888,0.022097086912079608
2,1,D = 1,2048,10,0.49684892161926364,0.5,0.9936978432385273,0.022097086912079608
2,1,D = 1,2048,11,0.49309214694097825,0.5,0.9861842938819565,0.022097086912079608
2,1,D = 1,2048,12,0.49297994260547495,0.5,0.9859598852109499,0.022097086912079608
2,1,D = 1,2048,13,0.5025929183248284,0.5,1.0051858366496569,0.022097086912079608
2,1,D = 1,2048,14,0.48816027261869743,0.5,0.9763205452373949,0.022097086912079608
2,1,D = 1,2048,15,0.504718344310764,0.5,1.009436688621528,0.022097086912079608
2,1,D = 1,2048,16,0.49693629807333234,0.5,0.9938725961466647,0.022097086912079608
2,1,D = 1,2048,17,0.4900777107285712,0.5,0.9801554214571424,0.022097086912079608
2,1,D = 1,2048,18,0.499653258368587,0.5,0.999306516737174,0.022097086912079608
2,1,D = 1,2048,19,0.5116217224536924,0.5,1.0232434449073848,0.022097086912079608
2,1,D = 1,2048,20,0.5010559748469554,0.5,1.0021119496939108,0.022097086912079608
2,1,D = 1,2048,21,0.4996665274100583,0.5,0.9993330548201166,0.022097086912079608
2,1,D = 1,2048,22,0.507115440873435,0.5,1.01423088174687,0.022097086912079608
2,1,D = 1,2048,23,0.5073241319746852,0.5,1.0146482639493704,0.022097086912079608
2,1,D = 1,2048,24,0.5054104928578228,0.5,1.0108209857156456,0.022097086912079608
2,1,D = 1,2048,25,0.5014799666716608,0.5,1.0029599333433217,0.022097086912079608
2,1,D = 1,2048,26,0.4961934960504186,0.5,0.9923869921008373,0.022097086912079608
2,1,D = 1,2048,27,0.5156051179959461,0.5,1.0312102359918922,0.022097086912079608
2,1,D = 1,2048,28,0.49176179609874365,0.5,0.9835235921974873,0.022097086912079608
2,1,D = 1,2048,29,0.4953828087713011,0.5,0.9907656175426022,0.022097086912079608
2,1,D = 1,4096,0,0.5082052991673218,0.5,1.0164105983346436,0.015625
2,1,D = 1,4096,1,0.5019997152781047,0.5,1.0039994305562094,0.015625
2,1,D = 1,4096,2,0.5027808947217169,0.5,1.0055617894434339,0.015625
2,1,D = 1,4096,3,0.49493325681043226,0.5,0.9898665136208645,0.015625
2,1,D = 1,4096,4,0.4991953265216718,0.5,0.9983906530433436,0.015625
2,1,D = 1,4096,5,0.5031134980324649,0.5,1.0062269960649297,0.015625
2,1,D = 1,4096,6,0.49577377740367357,0.5,0.9915475548073471,0.015625
2,1,D = 1,4096,7,0.49301913618393206,0.5,0.9860382723678641,0.015625
2,1,D = 1,4096,8,0.49882709191275176,0.5,0.9976541838255035,0.015625
2,1,D = 1,4096,9,0.49183759538492144,0.5,0.9836751907698429,0.015625
2,1,D = 1,4096,10,0.49248457008972885,0.5,0.9849691401794577,0.015625
2,1,D = 1,4096,11,0.49980249224025786,0.5,0.9996049844805157,0.015625
2,1,D = 1,4096,12,0.501812896873789,0.5,1.003625793747578,0.015625
2,1,D = 1,4096,13,0.5095708892746185,0.5,1.019141778549237,0.015625
2,1,D = 1,4096,14,0.5035842020861334,0.5,1.0071684041722668,0.015625
2,1,D = 1,4096,15,0.49265043769987343,0.5,0.9853008753997469,0.015625
2,1,D = 1,4096,16,0.4931723297102093,0.5,0.9863446594204186,0.015625
2,1,D = 1,4096,17,0.49900660259224094,0.5,0.9980132051844819,0.015625
2,1,D = 1,4096,18,0.4947894466372341,0.5,0.9895788932744682,0.015625
2,1,D = 1,4096,19,0.49174592584638077,0.5,0.9834918516927615,0.015625
2,1,D = 1,4096,20,0.49806898693795343,0.5,0.9961379738759069,0.015625
2,1,D = 1,4096,21,0.5025648713151003,0.5,1.0051297426302006,0.015625
2,1,D = 1,4096,22,0.49356778353239145,0.5,0.9871355670647829,0.015625
2,1,D = 1,4096,23,0.4980749531115308,0.5,0.9961499062230617,0.015625
2,1,D = 1,4096,24,0.5072395891420834,0.5,1.014479178284167,0.015625
2,1,D = 1,4096,25,0.4960311666100196,0.5,0.9920623332200392,0.015625
2,1,D = 1,4096,26,0.4968575619684009,0.5,0.9937151239368018,0.015625
2,1,D = 1,4096,27,0.5011738837035324,0.5,1.0023477674070649,0.015625
2,1,D = 1,4096,28,0.4993356341444281,0.5,0.9986712682888562,0.015625
2,1,D = 1,4096,29,0.5049562556602143,0.5,1.0099125113204286,0.015625
2,1,D = 1,8192,0,0.4968382162338365,0.5,0.993676432467673,0.011048543456039804
2,1,D = 1,8192,1,0.5041497466162176,0.5,1.0082994932324352,0.011048543456039804
2,1,D = 1,8192,2,0.5051288728982419,0.5,1.0102577457964839,0.011048543456039804
2,1,D = 1,8192,3,0.49557931939360267,0.5,0.9911586387872053,0.011048543456039804
2,1,D = 1,8192,4,0.496422940845923,0.5,0.992845881691846,0.011048543456039804
2,1,D = 1,8192,5,0.5042154638635024,0.5,1.0084309277270047,0.011048543456039804
2,1,D = 1,8192,6,0.49851491536085635,0.5,0.9970298307217127,0.011048543456039804
2,1,D = 1,8192,7,0.5036469469148573,0.5,1.0072938938297147,0.011048543456039804
2,1,D = 1,8192,8,0.49978140078662026,0.5,0.9995628015732405,0.011048543456039804
2,1,D = 1,8192,9,0.500534972678254,0.5,1.001069945356508,0.011048543456039804
2,1,D = 1,8192,10,0.5039618543419438,0.5,1.0079237086838877,0.011048543456039804
2,1,D = 1,8192,11,0.5033063864970602,0.5,1.0066127729941203,0.011048543456039804
2,1,D = 1,8192,12,0.4960528167077766,0.5,0.9921056334155532,0.011048543456039804
2,1,D = 1,8192,13,0.5001495221057104,0.5,1.0002990442114208,0.011048543456039804
2,1,D = 1,8192,14,0.4983334620728199,0.5,0.9966669241456398,0.011048543456039804
2,1,D = 1,8192,15,0.5000337312120937,0.5,1.0000674624241874,0.011048543456039804
2,1,D = 1,8192,16,0.500569987491909,0.5,1.001139974983818,0.011048543456039804
2,1,D = 1,8192,17,0.5027932388456605,0.5,1.005586477691321,0.011048543456039804
2,1,D = 1,8192,18,0.49963386419006545,0.5,0.9992677283801309,0.011048543456039804
2,1,D = 1,8192,19,0.5006431174125509,0.5,1.0012862348251017,0.011048543456039804
2,1,D = 1,8192,20,0.4943744035801113,0.5,0.9887488071602226,0.011048543456039804
2,1,D = 1,8192,21,0.502435454176504,0.5,1.004870908353008,0.011048543456039804
2,1,D = 1,8192,22,0.49655653071896705,0.5,0.9931130614379341,0.011048543456039804
2,1,D = 1,8192,23,0.5009967375288704,0.5,1.0019934750577408,0.011048543456039804
2,1,D = 1,8192,24,0.5008599419789618,0.5,1.0017198839579236,0.011048543456039804
2,1,D = 1,8192,25,0.499683789441949,0.5,0.999367578883898,0.011048543456039804
2,1,D = 1,8192,26,0.5023129339018506,0.5,1.0046258678037012,0.011048543456039804
2,1,D = 1,8192,27,0.49926515099393587,0.5,0.9985303019878717,0.011048543456039804
2,1,D = 1,8192,28,0.496117360446119,0.5,0.992234720892238,0.011048543456039804
2,1,D = 1,8192,29,0.4946592694992539,0.5,0.9893185389985077,0.011048543456039804
2,1,D = 1,16384,0,0.5032657050244183,0.5,1.0065314100488365,0.0078125
2,1,D = 1,16384,1,0.5000599598541847,0.5,1.0001199197083694,0.0078125
2,1,D = 1,16384,2,0.49937011033323875,0.5,0.9987402206664775,0.0078125
2,1,D = 1,16384,3,0.5021294545652032,0.5,1.0042589091304064,0.0078125
2,1,D = 1,16384,4,0.502692716966037,0.5,1.005385433932074,0.0078125
2,1,D = 1,16384,5,0.49680593179907395,0.5,0.9936118635981479,0.0078125
2,1,D = 1,16384,6,0.5011182930046895,0.5,1.002236586009379,0.0078125
2,1,D = 1,16384,7,0.49858732408862994,0.5,0.9971746481772599,0.0078125
2,1,D = 1,16384,8,0.5038833589235843,0.5,1.0077667178471685,0.0078125
2,1,D = 1,16384,9,0.4987718673725512,0.5,0.9975437347451024,0.0078125
2,1,D = 1,16384,10,0.4985838439352753,0.5,0.9971676878705505,0.0078125
2,1,D = 1,16384,11,0.4973060642360409,0.5,0.9946121284720818,0.0078125
2,1,D = 1,16384,12,0.4990166727339382,0.5,0.9980333454678764,0.0078125
2,1,D = 1,16384,13,0.4971352445089774,0.5,0.9942704890179548,0.0078125
2,1,D = 1,16384,14,0.5029784777047022,0.5,1.0059569554094043,0.0078125
2,1,D = 1,16384,15,0.49870013761504156,0.5,0.9974002752300831,0.0078125
2,1,D = 1,16384,16,0.49546399089997084,0.5,0.9909279817999417,0.0078125
2,1,D = 1,16384,17,0.49517476284124157,0.5,0.9903495256824831,0.0078125
2,1,D = 1,16384,18,0.5038232018802116,0.5,1.0076464037604231,0.0078125
2,1,D = 1,16384,19,0.5051046794841315,0.5,1.010209358968263,0.0078125
2,1,D = 1,16384,20,0.5018778455809526,0.5,1.0037556911619052,0.0078125
2,1,D = 1,16384,21,0.49878729423248364,0.5,0.9975745884649673,0.0078125
2,1,D = 1,16384,22,0.49999408183422733,0.5,0.9999881636684547,0.0078125
2,1,D = 1,16384,23,0.49830616244578263,0.5,0.9966123248915653,0.0078125
2,1,D = 1,16384,24,0.4976530461712336,0.5,0.9953060923424673,0.0078125
2,1,D = 1,16384,25,0.4982879141064739,0.5,0.9965758282129478,0.0078125
2,1,D = 1,16384,26,0.4964161179900908,0.5,0.9928322359801816,0.0078125
2,1,D = 1,16384,27,0.4966820651871193,0.5,0.9933641303742387,0.0078125
2,1,D = 1,16384,28,0.503752948960158,0.5,1.007505897920316,0.0078125
2,1,D = 1,16384,29,0.49406064596719945,0.5,0.9881212919343989,0.0078125
2,1,D = 1,32768,0,0.5022760483535731,0.5,1.0045520967071462,0.005524271728019902
2,1,D = 1,32768,1,0.49670352347321467,0.5,0.9934070469464293,0.005524271728019902
2,1,D = 1,32768,2,0.4974530960184789,0.5,0.9949061920369578,0.005524271728019902
2,1,D = 1,32768,3,0.496308359449925,0.5,0.99261671889985,0.005524271728019902
2,1,D = 1,32768,4,0.4989821973553954,0.5,0.9979643947107908,0.005524271728019902
2,1,D = 1,32768,5,0.49980090678282385,0.5,0.9996018135656477,0.005524271728019902
2,1,D = 1,32768,6,0.4998821099218323,0.5,0.9997642198436646,0.005524271728019902
2,1,D = 1,32768,7,0.49813090514980873,0.5,0.9962618102996175,0.005524271728019902
2,1,D = 1,32768,8,0.5002623552263321,0.5,1.0005247104526642,0.005524271728019902
2,1,D = 1,32768,9,0.5009337524799593,0.5,1.0018675049599186,0.005524271728019902
2,1,D = 1,32768,10,0.5019227965439271,0.5,1.0038455930878543,0.005524271728019902
2,1,D = 1,32768,11,0.5056069505481794,0.5,1.0112139010963588,0.005524271728019902
2,1,D = 1,32768,12,0.5005368534436139,0.5,1.0010737068872277,0.005524271728019902
2,1,D = 1,32768,13,0.49928823149461576,0.5,0.9985764629892315,0.005524271728019902
2,1,D = 1,32768,14,0.49761562559877287,0.5,0.9952312511975457,0.005524271728019902
2,1,D = 1,32768,15,0.49815313142371564,0.5,0.9963062628474313,0.005524271728019902
2,1,D = 1,32768,16,0.5013158461988447,0.5,1.0026316923976895,0.005524271728019902
2,1,D = 1,32768,17,0.4990500044289358,0.5,0.9981000088578716,0.005524271728019902
2,1,D = 1,32768,18,0.49945399554629527,0.5,0.9989079910925905,0.005524271728019902
2,1,D = 1,32768,19,0.4978518790969949,0.5,0.9957037581939898,0.005524271728019902
2,1,D = 1,32768,20,0.5003835722461131,0.5,1.0007671444922261,0.005524271728019902
2,1,D = 1,32768,21,0.49999203569957246,0.5,0.9999840713991449,0.005524271728019902
2,1,D = 1,32768,22,0.5002117774302705,0.5,1.000423554860541,0.005524271728019902
2,1,D = 1,32768,23,0.5011683611557685,0.5,1.002336722311537,0.005524271728019902
2,1,D = 1,32768,24,0.4978896103524767,0.5,0.9957792207049534,0.005524271728019902
2,1,D = 1,32768,25,0.49960358441588654,0.5,0.9992071688317731,0.005524271728019902
2,1,D = 1,32768,26,0.5004735667473555,0.5,1.000947133494711,0.005524271728019902
2,1,D = 1,32768,27,0.5018870208857397,0.5,1.0037740417714793,0.005524271728019902
2,1,D = 1,32768,28,0.4979093499092211,0.5,0.9958186998184422,0.005524271728019902
2,1,D = 1,32768,29,0.49933063814662526,0.5,0.9986612762932505,0.005524271728019902
4,3,D = 3,128,0,0.7252648762580451,0.75,0.9670198350107269,0.08838834764831843
4,3,D = 3,128,1,0.7643634335801095,0.75,1.0191512447734794,0.08838834764831843
4,3,D = 3,128,2,0.7953382131588844,0.75,1.0604509508785125,0.08838834764831843
4,3,D = 3,128,3,0.7193159688722156,0.75,0.9590879584962875,0.08838834764831843
4,3,D = 3,128,4,0.7313705466177105,0.75,0.975160728823614,0.08838834764831843
4,3,D = 3,128,5,0.7236689480935425,0.75,0.96489193079139,0.08838834764831843
4,3,D = 3,128,6,0.7438193670200594,0.75,0.9917591560267458,0.08838834764831843
4,3,D = 3,128,7,0.7440040158147649,0.75,0.9920053544196866,0.08838834764831843
4,3,D = 3,128,8,0.7836553273091931,0.75,1.0448737697455908,0.08838834764831843
4,3,D = 3,128,9,0.7935400897363403,0.75,1.058053452981787,0.08838834764831843
4,3,D = 3,128,10,0.7564536913110479,0.75,1.008604921748064,0.08838834764831843
4,3,D = 3,128,11,0.7529879735637806,0.75,1.0039839647517075,0.08838834764831843
4,3,D = 3,128,12,0.7298646165561009,0.75,0.9731528220748012,0.08838834764831843
4,3,D = 3,128,13,0.7549843034718257,0.75,1.0066457379624343,0.08838834764831843
4,3,D = 3,128,14,0.7395181210325618,0.75,0.986024161376749,0.08838834764831843
4,3,D = 3,128,15,0.7447520342281261,0.75,0.9930027123041681,0.08838834764831843
4,3,D = 3,128,16,0.7654021924026064,0.75,1.0205362565368086,0.08838834764831843
4,3,D = 3,128,17,0.7721776222888873,0.75,1.0295701630518497,0.08838834764831843
4,3,D = 3,128,18,0.7205591942999754,0.75,0.9607455923999672,0.08838834764831843
4,3,D = 3,128,19,0.7990692298345987,0.75,1.065425639779465,0.08838834764831843
4,3,D = 3,128,20,0.7176689982104306,0.75,0.9568919976139075,0.08838834764831843
4,3,D = 3,128,21,0.7755600968416847,0.75,1.0340801291222463,0.08838834764831843
4,3,D = 3,128,22,0.778607074652839,0.75,1.0381427662037852,0.08838834764831843
4,3,D = 3,128,23,0.6781883094960535,0.75,0.9042510793280712,0.08838834764831843
4,3,D = 3,128,24,0.7584301110926014,0.75,1.0112401481234685,0.08838834764831843
4,3,D = 3,128,25,0.7548635932880702,0.75,1.0064847910507602,0.08838834764831843
4,3,D = 3,128,26,0.743025607570285,0.75,0.9907008100937134,0.08838834764831843
4,3,D = 3,128,27,0.7723107752645801,0.75,1.0297477003527735,0.08838834764831843
4,3,D = 3,128,28,0.7445724967920879,0.75,0.9927633290561172,0.08838834764831843
4,3,D = 3,128,29,0.6937575733174386,0.75,0.9250100977565848,0.08838834764831843
4,3,D = 3,256,0,0.7576869358452107,0.75,1.0102492477936142,0.0625
4,3,D = 3,256,1,0.7602143298676856,0.75,1.0136191064902473,0.0625
4,3,D = 3,256,2,0.7463499089806181,0.75,0.9951332119741575,0.0625
4,3,D = 3,256,3,0.7571194803082064,0.75,1.0094926404109419,0.0625
4,3,D = 3,256,4,0.7317156361659294,0.75,0.9756208482212392,0.0625
4,3,D = 3,256,5,0.7595763887885394,0.75,1.0127685183847193,0.0625
4,3,D = 3,256,6,0.7322162801680188,0.75,0.9762883735573583,0.0625
4,3,D = 3,256,7,0.7532492652734364,0.75,1.0043323536979152,0.0625
4,3,D = 3,256,8,0.753605388645239,0.75,1.0048071848603186,0.0625
4,3,D = 3,256,9,0.7442938484132686,0.75,0.9923917978843582,0.0625
4,3,D = 3,256,10,0.7462060122173564,0.75,0.9949413496231418,0.0625
4,3,D = 3,256,11,0.7700381961122632,0.75,1.026717594816351,0.0625
4,3,D = 3,256,12,0.7372224548001408,0.75,0.9829632730668544,0.0625
4,3,D = 3,256,13,0.7552419166156676,0.75,1.0069892221542236,0.0625
4,3,D = 3,256,14,0.7828607889024586,0.75,1.0438143852032782,0.0625
4,3,D = 3,256,15,0.7661597877227926,0.75,1.0215463836303902,0.0625
4,3,D = 3,256,16,0.7274828743403423,0.75,0.9699771657871231,0.0625
4,3,D = 3,256,17,0.7526750824965435,0.75,1.003566776662058,0.0625
4,3,D = 3,256,18,0.7588952248657366,0.75,1.011860299820982,0.0625
4,3,D = 3,256,19,0.7360544809840475,0.75,0.9814059746453966,0.0625
4,3,D = 3,256,20,0.7494572770857928,0.75,0.9992763694477237,0.0625
4,3,D = 3,256,21,0.7758896883391322,0.75,1.0345195844521762,0.0625
4,3,D = 3,256,22,0.7400983292596457,0.75,0.9867977723461943,0.0625
4,3,D = 3,256,23,0.7607008674617521,0.75,1.0142678232823361,0.0625
4,3,D = 3,256,24,0.7403410482902519,0.75,0.9871213977203359,0.0625
4,3,D = 3,256,25,0.7644442734532169,0.75,1.0192590312709557,0.0625
4,3,D = 3,256,26,0.74657260137672,0.75,0.99543013516896,0.0625
4,3,D = 3,256,27,0.7498019410574323,0.75,0.9997359214099096,0.0625
4,3,D = 3,256,28,0.7607123514126178,0.75,1.0142831352168238,0.0625
4,3,D = 3,256,29,0.7287330955209632,0.75,0.9716441273612842,0.0625
4,3,D = 3,512,0,0.7282840538637982,0.75,0.971045405151731,0.044194173824159216
4,3,D = 3,512,1,0.7564988395185928,0.75,1.0086651193581238,0.044194173824159216
4,3,D = 3,512,2,0.7679504475865655,0.75,1.0239339301154207,0.044194173824159216
4,3,D = 3,512,3,0.7601163290665545,0.75,1.013488438755406,0.044194173824159216
4,3,D = 3,512,4,0.7542390567111834,0.75,1.0056520756149112,0.044194173824159216
4,3,D = 3,512,5,0.7628718379405757,0.75,1.0171624505874342,0.044194173824159216
4,3,D = 3,512,6,0.7348071955942104,0.75,0.9797429274589472,0.044194173824159216
4,3,D = 3,512,7,0.753539029351008,0.75,1.004718705801344,0.044194173824159216
4,3,D = 3,512,8,0.7388334585346554,0.75,0.9851112780462072,0.044194173824159216
4,3,D = 3,512,9,0.7164573155030662,0.75,0.955276420670755,0.044194173824159216
4,3,D = 3,512,10,0.7639611553614052,0.75,1.018614873815207,0.044194173824159216
4,3,D = 3,512,11,0.7549644929915065,0.75,1.0066193239886754,0.044194173824159216
4,3,D = 3,512,12,0.7525595461550408,0.75,1.0034127282067211,0.044194173824159216
4,3,D = 3,512,13,0.7503516391590348,0.75,1.0004688522120464,0.044194173824159216
4,3,D = 3,512,14,0.7498344030660439,0.75,0.9997792040880585,0.044194173824159216
4,3,D = 3,512,15,0.7441857348733888,0.75,0.9922476464978517,0.044194173824159216
4,3,D = 3,512,16,0.7686612704751137,0.75,1.0248816939668182,0.044194173824159216
4,3,D = 3,512,17,0.7436211232197404,0.75,0.9914948309596539,0.044194173824159216
4,3,D = 3,512,18,0.7669610731615459,0.75,1.0226147642153947,0.044194173824159216
4,3,D = 3,512,19,0.7530383902324742,0.75,1.0040511869766322,0.044194173824159216
4,3,D = 3,512,20,0.7500757371546882,0.75,1.0001009828729177,0.044194173824159216
4,3,D = 3,512,21,0.722976812303647,0.75,0.9639690830715293,0.044194173824159216
4,3,D = 3,512,22,0.7230984931230235,0.75,0.9641313241640314,0.044194173824159216
4,3,D = 3,512,23,0.7527683058490688,0.75,1.003691074465425,0.044194173824159216
4,3,D = 3,512,24,0.7384454397896665,0.75,0.9845939197195553,0.044194173824159216
4,3,D = 3,512,25,0.7517099479332975,0.75,1.00227993057773,0.044194173824159216
4,3,D = 3,512,26,0.7553752985040022,0.75,1.007167064672003,0.044194173824159216
4,3,D = 3,512,27,0.749574031946688,0.75,0.999432042595584,0.044194173824159216
4,3,D = 3,512,28,0.7491425285083451,0.75,0.9988567046777934,0.044194173824159216
4,3,D = 3,512,29,0.7577060035049137,0.75,1.010274671339885,0.044194173824159216
4,3,D = 3,1024,0,0.7509662673609698,0.75,1.001288356481293,0.03125
4,3,D = 3,1024,1,0.7434908095952459,0.75,0.9913210794603279,0.03125
4,3,D = 3,1024,2,0.7556027462900996,0.75,1.0074703283867994,0.03125
4,3,D = 3,1024,3,0.7613333667170566,0.75,1.0151111556227421,0.03125
4,3,D = 3,1024,4,0.7604064097088767,0.75,1.013875212945169,0.03125
4,3,D = 3,1024,5,0.7364043311702141,0.75,0.9818724415602854,0.03125
4,3,D = 3,1024,6,0.7463894284056648,0.75,0.9951859045408864,0.03125
4,3,D = 3,1024,7,0.750761808446121,0.75,1.001015744594828,0.03125
4,3,D = 3,1024,8,0.7466659441945571,0.75,0.9955545922594095,0.03125
