family,manifold,dimension,chi_theory,sample,status,defect_count,index_sum,gamma_indexed_sum,remainder,sign_condition,lambda3,lambda5,lambda7,rho,width_theory,width_numerical,discontinuous
Sphere,$S^4$,4,2.0,141,"$\chi(M)\ne0$, sign condition",2,2.0,0.8440594376833861,0.0027164024665734562,True,-0.8413430352168126,1.0709571525634993,0.01864672565479515,0.008730831491616168,0.16523959460317167,0.1635716796368984,True
Sphere,$S^4$,4,2.0,142,"$\chi(M)\ne0$, sign condition",2,2.0,0.809682745717582,0.002557639474318342,True,-0.8071251062432637,1.21525771936182,0.033477757401059266,0.022834577437199598,0.13401497615466754,0.13182898188604936,True
Sphere,$S^4$,4,2.0,143,"$\chi(M)\ne0$, sign condition",2,2.0,1.011688364640769,-0.001010904510557459,True,-1.0126992691513266,1.0261645368540437,0.015357377336929203,0.020402793140574662,0.2498526729650328,0.2455977922221976,True
Sphere,$S^4$,4,2.0,144,"$\chi(M)\ne0$, sign condition",2,2.0,0.7886637218957053,-0.0013345730172057372,True,-0.7899982949129111,1.4148135073797727,0.02898691390309962,0.024805514733643935,0.11027907613087673,0.1089096435612383,True
Sphere,$S^4$,4,2.0,145,"$\chi(M)\ne0$, sign condition",2,2.0,0.74832447188253,0.00283423337832795,True,-0.745490238504202,0.9767430669740859,0.03120476089706344,0.0029510039779755246,0.14224715651854145,0.14040349305958214,True
Sphere,$S^4$,4,2.0,146,"$\chi(M)\ne0$, sign condition",2,2.0,0.8338871233951064,0.0020648212525081967,True,-0.8318223021425982,1.1035468221249805,0.021122419159640627,0.01120129209042779,0.156751016012497,0.154991399027618,True
Sphere,$S^4$,4,2.0,147,"$\chi(M)\ne0$, sign condition",2,2.0,0.7749878467064009,0.003557486208983462,True,-0.7714303604974174,1.035560148612068,0.021274407319614514,0.0025512754018805553,0.1436673673409453,0.1424527100647794,True
Sphere,$S^4$,4,2.0,148,"$\chi(M)\ne0$, sign condition",2,2.0,0.9961479327802871,-0.005266734243015004,True,-1.0014146670233022,1.0111206600687024,0.019400951122071113,0.00024770353950501705,0.24795046104123022,0.24561377853576907,True
Sphere,$S^4$,4,2.0,149,"$\chi(M)\ne0$, sign condition",2,2.0,0.8159453492559594,-0.0035042134799830055,True,-0.8194495627359424,1.072037536759655,0.022442992047615188,0.026865344773574783,0.1565937672056238,0.15380592184813677,True
Sphere,$S^4$,4,2.0,150,"$\chi(M)\ne0$, sign condition",2,2.0,1.1145021798880792,0.008104991319747942,True,-1.1063971885683312,0.8667431944248325,0.009125137026597922,0.031771450516362064,0.3530788435218766,0.3438710527002527,True
Sphere,$S^4$,4,2.0,151,"$\chi(M)\ne0$, sign condition",2,2.0,0.6721119092110875,-0.00010698658895427536,True,-0.6722188958000418,1.2049489977347148,0.03445284104143832,0.0068600208887782885,0.09375464121721158,0.09284442837427857,True
Sphere,$S^4$,4,2.0,152,"$\chi(M)\ne0$, sign condition",2,2.0,0.8958949178100808,0.001941564897133512,True,-0.8939533529129473,1.2938886779775138,0.0076611138589698004,0.009342897166202856,0.15440907142673616,0.15360073931794438,True
Sphere,$S^4$,4,2.0,153,"$\chi(M)\ne0$, sign condition",2,2.0,0.7413236949958681,-0.0009353913976288037,True,-0.7422590863934969,1.6365516994291924,0.013226570885237435,0.008883366143464189,0.08416302270283796,0.08384104701042465,True
Sphere,$S^4$,4,2.0,154,"$\chi(M)\ne0$, sign condition",2,2.0,0.7739879770353459,-0.0033638422223595497,True,-0.7773518192577055,1.0074630020681405,0.015492468953298076,0.005835580036198586,0.1499498864133955,0.148740197241058,True
Sphere,$S^4$,4,2.0,155,"$\chi(M)\ne0$, sign condition",2,2.0,0.6417124068696235,-0.001059853581337517,True,-0.642772260450961,1.03855267814357,0.02799106007690974,0.01290771580523059,0.09945479596272418,0.09825318655028616,True
Sphere,$S^4$,4,2.0,156,"$\chi(M)\ne0$, sign condition",2,2.0,0.9122852703326751,0.0024865601478600693,True,-0.9097987101848151,0.9498210102939658,0.015305532879787706,0.021054462306581593,0.21786570419140674,0.21408373758296353,True
Sphere,$S^4$,4,2.0,157,"$\chi(M)\ne0$, sign condition",2,2.0,0.9940588933278136,0.00040893865741783655,True,-0.9936499546703957,0.9582060523614583,0.010091200700244773,0.016796112738598046,0.257601230440786,0.25402186497486084,True
Sphere,$S^4$,4,2.0,158,"$\chi(M)\ne0$, sign condition",2,2.0,0.9792826405736852,-0.0030956350477633642,True,-0.9823782756214485,0.9574762122736498,0.015369635470906876,0.004449859729616424,0.2519819981013668,0.24938225537393371,True
Sphere,$S^4$,4,2.0,159,"$\chi(M)\ne0$, sign condition",2,2.0,0.8084532199338816,7.753696662115276e-05,True,-0.8083756829672605,1.1144583955347758,0.014452852336197175,0.022045221193016145,0.1465894212451096,0.14475991671063107,True
Sphere,$S^4$,4,2.0,160,"$\chi(M)\ne0$, sign condition",2,2.0,0.8589231453727021,-0.00031247450090989866,True,-0.859235619873612,0.7525785063367515,0.009538191948583408,0.022503868928337372,0.24525210467850983,0.2404589898636994,True
Sphere,$S^4$,4,2.0,161,"$\chi(M)\ne0$, sign condition",2,2.0,1.2087026085960622,0.0015558741682704564,True,-1.2071467344277917,1.5055492499474228,0.024045554285928344,0.009888970686300999,0.24197203088682925,0.23950490730951252,True
Sphere,$S^4$,4,2.0,162,"$\chi(M)\ne0$, sign condition",2,2.0,0.6891294306977598,0.0001973925123748566,True,-0.688932038185385,1.2033538696886776,0.02069392573023845,0.018415438021010925,0.09860510802218565,0.09761483242745382,True
Sphere,$S^4$,4,2.0,163,"$\chi(M)\ne0$, sign condition",2,2.0,1.0175673796025213,-0.0013134725668345862,True,-1.018880852169356,0.9889824965363906,0.01247013331939163,0.03333195426428879,0.26242076946585136,0.2563986207645009,True
Sphere,$S^4$,4,2.0,164,"$\chi(M)\ne0$, sign condition",2,2.0,0.8737844655789809,0.0013586332384423784,True,-0.8724258323405385,1.2326624112289482,0.009258073371214186,0.0027112940335289027,0.15436644007345207,0.1538115771275042,True
Sphere,$S^4$,4,2.0,165,"$\chi(M)\ne0$, sign condition",2,2.0,0.5880800839524492,-0.0021041706629596627,True,-0.5901842546154088,0.680539697076755,0.019127000496979102,0.020333742009559737,0.12795633226545658,0.12535473401289313,True
Sphere,$S^4$,4,2.0,166,"$\chi(M)\ne0$, sign condition",2,2.0,0.8312681210417906,0.001571283623649425,True,-0.8296968374181412,1.1859017854223872,0.012480087511401164,0.03195602952407211,0.1451209641649364,0.14300543461927204,True
Sphere,$S^4$,4,2.0,167,"$\chi(M)\ne0$, sign condition",2,2.0,0.6770438154343446,-0.001469431661118423,True,-0.678513247095463,1.1946999258480284,0.017909283443628722,0.02312644939735004,0.09633804617449006,0.09531084499920302,True
Sphere,$S^4$,4,2.0,168,"$\chi(M)\ne0$, sign condition",2,2.0,0.9675879172294652,-0.0011383813005166315,True,-0.9687262985299818,1.3860456735656685,0.009281418237683579,0.0075730343342730365,0.1692640183799719,0.16842595591534748,True
Sphere,$S^4$,4,2.0,169,"$\chi(M)\ne0$, sign condition",2,2.0,0.7941915616574212,-0.0027489969256589146,True,-0.7969405585830801,1.05447723983387,0.034530449454884454,0.0267948412381276,0.1505756193502034,0.14730104983286102,True
Sphere,$S^4$,4,2.0,170,"$\chi(M)\ne0$, sign condition",2,2.0,0.7352264094203258,0.003355773614822806,True,-0.731870635805503,0.8179571805598155,0.012236155708043693,0.02709462064621924,0.16371108423663427,0.16070844405076481,True
Sphere,$S^4$,4,2.0,171,"$\chi(M)\ne0$, sign condition",2,2.0,0.8584463937228728,0.0010785600756778781,True,-0.8573678336471949,0.7906752465858554,0.006320049596051999,0.007105011379017948,0.23242146676115324,0.23054231185168655,True
Sphere,$S^4$,4,2.0,172,"$\chi(M)\ne0$, sign condition",2,2.0,0.7841136018719096,-0.004571860229964421,True,-0.7886854621018741,0.8970278941386102,0.006077202769721878,0.01885107402036404,0.17335713922479495,0.17143267859396344,True
Sphere,$S^4$,4,2.0,173,"$\chi(M)\ne0$, sign condition",2,2.0,0.8729580817181994,0.004127895167878543,True,-0.8688301865503208,1.1257207927451875,0.022583121144576418,0.0254640492442028,0.16764056814217806,0.16476795265013372,True
Sphere,$S^4$,4,2.0,174,"$\chi(M)\ne0$, sign condition",2,2.0,0.8236021871829793,0.0023139845128225356,True,-0.8212882026701568,1.8303772520092725,0.0085986901254884,0.0034467779304524627,0.09212777189848942,0.09195991735132444,True
Sphere,$S^4$,4,2.0,175,"$\chi(M)\ne0$, sign condition",2,2.0,0.8480502804485582,-0.0027500860717674103,True,-0.8508003665203256,0.7702189239980595,0.014918754955726766,0.024314726962869442,0.2349530896727695,0.2294742406628175,True
