manifold,manifold_dimension,chi,delta,seed_index,seed,conditioned,direction,K_index,K,K_over_Kref,R,K_ref,N,relax_steps,K_grid_size,construction_status
$S^3$,3,0,0.35,1,821024,False,forward,0,0.03733333333333333,0.08,0.03264705543053606,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,1,0.037990499162403185,0.08140821249086398,0.03244784303520372,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,2,0.038659232855586353,0.08284121326197076,0.0407278089349905,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,3,0.039339738038017075,0.08429943865289374,0.03591328429204842,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,4,0.04003222191917273,0.08578333268394157,0.03198472501120485,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,5,0.04073689535596795,0.08729334719135991,0.03454668294183554,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,6,0.04145397291695912,0.08882994196491241,0.052421977700008456,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,7,0.0421836729476791,0.0903935848878838,0.03340371444418564,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,8,0.042926217637122135,0.09198475207954744,0.029404227339149443,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,9,0.04368183308539892,0.09360392804014055,0.048690650006291296,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,10,0.0444507493725826,0.0952516057983913,0.024653648426230024,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,11,0.04523320062876678,0.09692828706164312,0.052660323715630834,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,12,0.04602942510535661,0.09863448236862132,0.03270486341277781,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,13,0.04683966524761475,0.10037071124488876,0.043467464573380424,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,14,0.047664167768484506,0.10213750236103823,0.03966605723817113,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,15,0.04850318372371221,0.10393539369366903,0.03021868895714195,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,16,0.04935696858829223,0.10576493268919765,0.041085463117091894,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,17,0.05022578233425741,0.1076266764305516,0.04885362138606478,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,18,0.05110988950983887,0.10952119180679759,0.029869973184773208,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,19,0.05200955932001928,0.11144905568575561,0.026333656224827386,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,20,0.05292506570850408,0.11341085508965161,0.03992077198004015,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,21,0.05385668744113549,0.11540718737386177,0.033056798126106984,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,22,0.05480470819077504,0.11743866040880367,0.04896386765364283,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,23,0.0557694166236801,0.1195058927650288,0.03578245059508318,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,24,0.0567511064874009,0.12160951390157337,0.05784447464653596,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,25,0.0577500767002248,0.12375016435762458,0.03575088023713858,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,26,0.05876663144219492,0.12592849594756056,0.04789767615930799,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,27,0.059801080247731155,0.1281451719594239,0.03684378289666891,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,28,0.06085373809988133,0.13040086735688858,0.04928653434712135,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,29,0.06192492552623156,0.13269626898478193,0.05634353109687433,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,30,0.06301496869650482,0.13503207577822463,0.04485030899636292,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,31,0.0641241995218776,0.13740899897545203,0.07054179264934138,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,32,0.06525295575604463,0.13982776233438138,0.044024747073901756,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,33,0.06640158109806285,0.14228910235299183,0.052811702662041146,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,34,0.06757042529700547,0.14479376849358316,0.08243232808039297,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,35,0.06875984425845844,0.1473425234109824,0.06650421711636999,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,36,0.06997020015289122,0.14993614318476692,0.04865901454176473,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,37,0.07120186152593565,0.1525754175555764,0.03850240168236277,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,38,0.07245520341060552,0.15526115016558326,0.05620895732809265,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,39,0.07373060744149183,0.1579941588031968,0.06761941684778178,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,40,0.07502846197096805,0.1607752756520744,0.05880815193118434,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,41,0.07634916218744094,0.1636053475445163,0.05762083952491832,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,42,0.0776931102356829,0.16648523621932051,0.07268306653992054,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,43,0.07906071533928241,0.16941581858417662,0.049317077304043146,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,44,0.08045239392525015,0.1723979869826789,0.06994835842724725,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,45,0.08186856975081823,0.1754326494660391,0.08236838519416777,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,46,0.08330967403247166,0.17852073006958216,0.06129151303317397,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,47,0.08477614557725083,0.18166316909410893,0.08008782180837636,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,48,0.08626843091636567,0.18486092339221216,0.07800012443901641,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,49,0.08778698444116145,0.1881149666596317,0.08442314501964356,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,50,0.08933226854147802,0.19142628973173864,0.07728878790905118,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,51,0.09090475374644458,0.1947959008852384,0.05684585103097961,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,52,0.09250491886775279,0.19822482614518458,0.09121620071142462,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,53,0.09413325114545194,0.20171410959739705,0.0794899269251093,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,54,0.09579024639631022,0.20526481370637906,0.09196546281805625,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,55,0.09747640916478799,0.20887801963883143,0.0721496928153945,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,56,0.09919225287666827,0.21255482759286062,0.06473410373805247,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,57,0.10093829999539158,0.21629635713298198,0.06241651084316681,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,58,0.10271508218114268,0.22010374753102005,0.0553751402858665,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,59,0.10452314045273775,0.2239781581130095,0.09600932772350992,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,60,0.1063630253523612,0.2279207686122026,0.09655252770455743,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,61,0.10823529711320216,0.2319327795282904,0.13528832528439114,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,62,0.11014052583004201,0.2360154124929472,0.11519676871013343,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,63,0.1120792916328444,0.24016991064180945,0.12927639250174844,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,64,0.1140521848634014,0.24439753899300304,0.11756236262948447,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,65,0.11605980625508854,0.2486995848323326,0.1478964451012124,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,66,0.1181027671157844,0.2530773581052523,0.12399721469186878,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,67,0.12018168951401002,0.2575321918157358,0.08592943260006972,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,68,0.12229720646834459,0.262065442432167,0.09139622660706988,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,69,0.12444996214017576,0.26667849030037666,0.08767760342191844,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,70,0.12664061202984261,0.2713727400639485,0.1287334559327201,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,71,0.12886982317623114,0.27614962109192387,0.14554346564779336,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,72,0.13113827435988365,0.28101058791403644,0.13551268348094814,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,73,0.1334466563096829,0.28595712066360623,0.14597750057715622,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,74,0.1357956719131745,0.2909907255282311,0.16589102524019386,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,75,0.13818603643059202,0.2961129352084115,0.12812955025671205,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,76,0.14061847771264882,0.3013253093842475,0.1604329736250934,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,77,0.1430937364221642,0.30662943519035185,0.16333800703611687,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,78,0.14561256625959035,0.3120269276991222,0.15469323863369958,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,79,0.1481757341925093,0.31751943041251995,0.1815398247840398,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,80,0.15078402068916968,0.3231086157625065,0.1546398539289462,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,81,0.1534382199561345,0.32879618562028823,0.18506225584284258,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,82,0.15613914018011155,0.33458387181452476,0.18704981861614114,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,83,0.15888760377404149,0.34047343665866037,0.19201920480725743,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,84,0.16168444762751716,0.3464666734875368,0.18618151632554855,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,85,0.16453052336161106,0.3525654072034523,0.19037917329090445,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,86,0.16742669758818873,0.358771494831833,0.19356372179038356,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,87,0.17037385217378614,0.36508682608668463,0.23829624097242313,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,88,0.17337288450813287,0.37151332394599906,0.22420110893315656,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,89,0.1764247077774013,0.37805294523728855,0.23331153826407572,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,90,0.17953025124226585,0.38470768123342686,0.22739276863434602,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,91,0.1826904605208572,0.39147955825897973,0.25668776194583287,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,92,0.1859062978766968,0.3983706383072075,0.2605130903014582,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,93,0.18917874251169983,0.4053830196679283,0.28438504568594786,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,94,0.19250879086433634,0.41251883756643504,0.2870707646235411,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,95,0.19589745691303984,0.4197802648136568,0.2938443803114057,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,96,0.19934577248495775,0.42716951246776663,0.3073195959269988,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,97,0.20285478757013586,0.43468883050743407,0.30768623445728965,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,98,0.20642557064123368,0.44234050851692935,0.2976441121629668,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,99,0.21005920897886754,0.45012687638328763,0.31153891919246146,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,100,0.2137568090026807,0.4580503050057444,0.32896018883365935,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,101,0.21751949660824071,0.46611320701765874,0.33648195801433894,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,102,0.22134841750986783,0.47431803752114543,0.34103607206777065,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,103,0.22524473758949753,0.4826672948346376,0.33322583601169614,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,104,0.22920964325168391,0.49116352125360846,0.34048014033910956,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,105,0.23324434178485268,0.49980930382468436,0.3620423757427619,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,106,0.2373500617289124,0.5086072751333838,0.3513797712948769,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,107,0.2415280532493373,0.5175601141057228,0.3876678113059552,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,108,0.24577958851783457,0.5266705468239313,0.38486046648134614,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,109,0.25010596209971236,0.5359413473565265,0.3744626664209846,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,110,0.25450849134806697,0.5453753386030007,0.4019918692948926,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,111,0.2589885168049082,0.5549753931533747,0.39499270753938337,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,112,0.2635474026093458,0.5647444341628839,0.40772016608717837,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,113,0.2681865369129613,0.5746854362420599,0.42083598720452925,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,114,0.2729073323024912,0.5848014263624812,0.4157982421688908,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,115,0.27771122622995037,0.5950954847784652,0.4239325222922999,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,116,0.28259968145032754,0.6055707459649876,0.42298376051087555,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,117,0.2875741864669842,0.616230399572109,0.4538905572805266,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,118,0.2926362559848949,0.6270776913962034,0.43602857278181434,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,119,0.2977874313718649,0.638115924368282,0.4526950184589007,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,120,0.3030292811278669,0.6493484595597149,0.4580642841902983,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,121,0.3083634013626394,0.660778717205656,0.4698132879147303,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,122,0.3137914162816916,0.672410177746482,0.4774166711615418,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,123,0.31931497868086384,0.6842463828875655,0.4880768954486954,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,124,0.3249357704495934,0.6962909366777001,0.4999057973619276,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,125,0.3306555030830387,0.7085475066065116,0.5019358019551257,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,126,0.3364759182032193,0.7210198247211843,0.5178988462695157,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,127,0.34239878808932817,0.7337116887628461,0.5133211304229144,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,128,0.3484259162173792,0.7466269633229554,0.5194994556466616,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,129,0.35455913780935466,0.7597695810200458,0.5250156093668326,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,130,0.3608003203920185,0.7731435436971825,0.5346931157727421,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,131,0.36715136436556556,0.7867529236404978,0.5382515518041757,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,132,0.3736142035822823,0.8006018648191765,0.5443339328234846,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,133,0.3801908059353919,0.8146945841472685,0.55693302073551,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,134,0.3868831739582654,0.8290353727677117,0.5620299027809175,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,135,0.3936933454341795,0.8436285973589561,0.5627728546530826,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,136,0.40062339401681,0.858478701464593,0.5746819856931817,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,137,0.4076754298616449,0.873590206846382,0.5787773272172612,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,138,0.4148516002685138,0.8889677148611012,0.5873488553413633,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,139,0.42215409033542695,0.9046159078616293,0.5938763053030022,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,140,0.42958512362392276,0.9205395506226918,0.5968774952289426,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,141,0.4371469628361297,0.9367434917917066,0.605070923667983,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,142,0.44484191050374333,0.9532326653651644,0.6096622403702875,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,143,0.4526723096891329,0.9700120921909992,0.6175331747898463,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,144,0.460640544698789,0.9870868814974051,0.6117708140982323,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,145,0.4687490418093295,1.0044622324485635,0.6241528539032152,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,146,0.47700027000628475,1.0221434357277532,0.6297126059768293,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,147,0.48539674173588904,1.0401358751483338,0.640616334204671,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,148,0.49394101367010346,1.058445029293079,0.6388150315952331,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,149,0.5026356874851067,1.0770764731823717,0.6449709350355739,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,150,0.5114834106534886,1.0960358799717613,0.6469123755918207,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,151,0.520486877250388,1.115329022679403,0.653898359029928,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,152,0.5296488287738228,1.1349617759439061,0.6629966769390185,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,153,0.5389720549794574,1.1549401178131231,0.6682019263340808,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,154,0.5484593947300662,1.1752701315644278,0.6755875474051382,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,155,0.5581137368599484,1.1959580075570324,0.6829723639751816,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,156,0.5679380210545606,1.2170100451169157,0.6905864360645861,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,157,0.5779352387456306,1.238432654454923,0.69513838983119,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,158,0.5881084340220313,1.2602323586186386,0.7049217590424043,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,159,0.5984607045566848,1.2824157954786104,0.7121223608127099,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,160,0.6089952025497846,1.3049897197495386,0.7116191190314278,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,161,0.6197151356886204,1.3279610050470438,0.7139506323918844,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,162,0.6306237681242977,1.351336645980638,0.718080492227673,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,163,0.641724421465652,1.3751237602835402,0.7183208224566787,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,164,0.6530204757906569,1.3993295909799792,0.7230985318165046,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,165,0.6645153706756362,1.423961508590649,0.7251348702628768,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,166,0.6762126062425929,1.449027013376985,0.7279880219525662,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,167,0.6881157442249746,1.4745337376249457,0.7353883416134809,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,168,0.7002284090521967,1.5004894479689932,0.7428571677967467,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,169,0.7125542889532607,1.5269020477569872,0.7458082707640041,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,170,0.7250971370797942,1.553779579456702,0.7546536768112538,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,171,0.7378607726488626,1.5811302271047059,0.7576962150243821,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,172,0.7508490821058965,1.60896231879835,0.7606122203153344,0.4666666666666666,1024,3000,181,ordinary random skew drift
$S^3$,3,0,0.35,1,821024,False,forward,173,0.7640660203080875,1.6372843292316162,0.7614488732662112,0.4666666666666666,1024,3000,181,ordinary random skew drift
