distribution,ambient_dimension,delta,epsilon_factor,susceptibility,Kc_numeric,Kc_theory,collapse,manifold_dimension
lorentzian,8,0.8389178356713427,0.001,1.0419683989986412,0.959722004008016,0.958763240767249,1.001,7
lorentzian,8,0.8412625250501002,0.001,1.0390643207051409,0.9624043286573148,0.9614428857715432,1.0010000000000001,7
lorentzian,8,0.8436072144288578,0.001,1.0361763853782096,0.9650866533066135,0.9641225307758374,1.0010000000000001,7
lorentzian,8,0.8459519038076152,0.001,1.033304458789499,0.9677689779559118,0.9668021757801317,1.001,7
lorentzian,8,0.8482965931863727,0.001,1.0304484081946874,0.9704513026052104,0.969481820784426,1.001,7
lorentzian,8,0.8506412825651303,0.001,1.0276081023130283,0.9731336272545091,0.9721614657887204,1.001,7
lorentzian,8,0.8529859719438878,0.001,1.024783411307234,0.9758159519038078,0.9748411107930145,1.0010000000000003,7
lorentzian,8,0.8553306613226453,0.001,1.0219742067636917,0.9784982765531061,0.977520755797309,1.0009999999999997,7
lorentzian,8,0.8576753507014028,0.001,1.0191803616730015,0.9811806012024048,0.9802004008016032,1.001,7
lorentzian,8,0.8600200400801603,0.001,1.0164017504108382,0.9838629258517033,0.9828800458058974,1.0010000000000001,7
lorentzian,8,0.8623647294589178,0.001,1.013638248719119,0.9865452505010018,0.9855596908101919,1.0009999999999997,7
lorentzian,8,0.8647094188376754,0.001,1.0108897336874811,0.9892275751503005,0.9882393358144861,1.001,7
lorentzian,8,0.8670541082164329,0.001,1.0081560837350603,0.9919098997995992,0.9909189808187804,1.0010000000000001,7
lorentzian,8,0.8693987975951903,0.001,1.005437178592562,0.9945922244488978,0.9935986258230748,1.001,7
lorentzian,8,0.8717434869739479,0.001,1.0027328992846236,0.9972745490981962,0.9962782708273691,1.001,7
lorentzian,8,0.8740881763527054,0.001,1.0000431281124589,0.999956873747495,0.9989579158316633,1.0010000000000001,7
lorentzian,8,0.876432865731463,0.001,0.9973677486367842,1.0026391983967935,1.0016375608359576,1.001,7
lorentzian,8,0.8787775551102205,0.001,0.9947066456610139,1.0053215230460921,1.004317205840252,1.001,7
lorentzian,8,0.881122244488978,0.001,0.9920597052147269,1.008003847695391,1.0069968508445462,1.0010000000000003,7
lorentzian,8,0.8834669338677354,0.001,0.9894268145373964,1.0106861723446894,1.0096764958488404,1.0010000000000001,7
lorentzian,8,0.885811623246493,0.001,0.9868078620623754,1.013368496993988,1.012356140853135,1.001,7
lorentzian,8,0.8881563126252505,0.001,0.9842027374011397,1.0160508216432866,1.0150357858574293,1.001,7
lorentzian,8,0.8905010020040081,0.001,0.9816113313277772,1.0187331462925855,1.0177154308617233,1.0010000000000003,7
lorentzian,8,0.8928456913827656,0.001,0.9790335357637221,1.021415470941884,1.0203950758660179,1.0010000000000001,7
lorentzian,8,0.895190380761523,0.001,0.9764692437627294,1.0240977955911823,1.023074720870312,1.0010000000000001,7
lorentzian,8,0.8975350701402806,0.001,0.9739183494960841,1.026780120240481,1.0257543658746062,1.0010000000000001,7
lorentzian,8,0.8998797595190381,0.001,0.9713807482380438,1.0294624448897796,1.0284340108789007,1.001,7
lorentzian,8,0.9022244488977956,0.001,0.9688563363515053,1.0321447695390782,1.031113655883195,1.001,7
lorentzian,8,0.9045691382765532,0.001,0.966345011273896,1.0348270941883768,1.0337933008874893,1.001,7
lorentzian,8,0.9069138276553106,0.001,0.9638466715032842,1.0375094188376752,1.0364729458917836,1.001,7
lorentzian,8,0.9092585170340681,0.001,0.9613612165847024,1.040191743486974,1.0391525908960777,1.0010000000000003,7
lorentzian,8,0.9116032064128257,0.001,0.9588885470966853,1.0428740681362727,1.0418322359003722,1.0010000000000001,7
lorentzian,8,0.9139478957915832,0.001,0.9564285646380107,1.045556392785571,1.0445118809046665,1.001,7
lorentzian,8,0.9162925851703407,0.001,0.9539811718146474,1.0482387174348697,1.0471915259089608,1.001,7
lorentzian,8,0.9186372745490982,0.001,0.9515462722269006,1.0509210420841681,1.049871170913255,1.001,7
lorentzian,8,0.9209819639278557,0.001,0.9491237704567557,1.053603366733467,1.0525508159175494,1.0010000000000001,7
lorentzian,8,0.9233266533066132,0.001,0.9467135720554134,1.0562856913827656,1.0552304609218435,1.0010000000000003,7
lorentzian,8,0.9256713426853708,0.001,0.9443155835310151,1.0589680160320643,1.057910105926138,1.0010000000000001,7
lorentzian,8,0.9280160320641283,0.001,0.9419297123365533,1.0616503406813629,1.0605897509304323,1.0010000000000001,7
lorentzian,8,0.9303607214428857,0.001,0.939555866857967,1.0643326653306613,1.0632693959347266,1.001,7
lorentzian,8,0.9327054108216433,0.001,0.9371939564024132,1.06701498997996,1.0659490409390209,1.0010000000000001,7
lorentzian,8,0.9350501002004008,0.001,0.9348438911867188,1.0696973146292585,1.0686286859433152,1.0010000000000001,7
lorentzian,8,0.9373947895791583,0.001,0.9325055823260031,1.072379639278557,1.0713083309476095,1.001,7
lorentzian,8,0.9397394789579159,0.001,0.9301789418224706,1.0750619639278558,1.0739879759519038,1.0010000000000001,7
lorentzian,8,0.9420841683366734,0.001,0.9278638825543739,1.0777442885771544,1.076667620956198,1.0010000000000001,7
lorentzian,8,0.9444288577154308,0.001,0.9255603182651371,1.080426613226453,1.0793472659604924,1.0010000000000001,7
lorentzian,8,0.9467735470941884,0.001,0.9232681635526443,1.0831089378757512,1.0820269109647866,1.001,7
lorentzian,8,0.9491182364729459,0.001,0.9209873338586837,1.08579126252505,1.084706555969081,1.0010000000000001,7
lorentzian,8,0.9514629258517034,0.001,0.9187177454585518,1.0884735871743487,1.0873862009733752,1.0010000000000001,7
lorentzian,8,0.953807615230461,0.001,0.9164593154508061,1.0911559118236474,1.0900658459776698,1.001,7
lorentzian,8,0.9561523046092184,0.001,0.9142119617471731,1.0938382364729458,1.0927454909819638,1.001,7
lorentzian,8,0.9584969939879759,0.001,0.9119756030626005,1.0965205611222444,1.0954251359862583,1.001,7
lorentzian,8,0.9608416833667335,0.001,0.9097501589054586,1.099202885771543,1.0981047809905526,1.001,7
lorentzian,8,0.963186372745491,0.001,0.9075355495678821,1.1018852104208419,1.1007844259948467,1.0010000000000003,7
lorentzian,8,0.9655310621242486,0.001,0.9053316961162539,1.1045675350701405,1.1034640709991412,1.0010000000000001,7
lorentzian,8,0.967875751503006,0.001,0.9031385203818274,1.107249859719439,1.1061437160034353,1.0010000000000001,7
lorentzian,8,0.9702204408817635,0.001,0.9009559449514835,1.1099321843687375,1.1088233610077298,1.001,7
lorentzian,8,0.972565130260521,0.001,0.8987838931586226,1.1126145090180362,1.111503006012024,1.0010000000000001,7
lorentzian,8,0.9749098196392786,0.001,0.8966222890741884,1.1152968336673348,1.1141826510163184,1.0010000000000001,7
lorentzian,8,0.9772545090180361,0.001,0.8944710574978185,1.1179791583166332,1.1168622960206127,1.001,7
lorentzian,8,0.9795991983967935,0.001,0.8923301239491249,1.1206614829659318,1.119541941024907,1.001,7
lorentzian,8,0.9819438877755511,0.001,0.8901994146590975,1.1233438076152304,1.1222215860292013,1.001,7
lorentzian,8,0.9842885771543086,0.001,0.888078856561632,1.126026132264529,1.1249012310334956,1.001,7
lorentzian,8,0.9866332665330662,0.001,0.8859683772851771,1.1287084569138275,1.12758087603779,1.001,7
lorentzian,8,0.9889779559118237,0.001,0.8838679051445009,1.1313907815631263,1.1302605210420842,1.0010000000000001,7
lorentzian,8,0.9913226452905812,0.001,0.8817773691325757,1.1340731062124247,1.1329401660463785,1.001,7
lorentzian,8,0.9936673346693387,0.001,0.879696698912575,1.1367554308617236,1.135619811050673,1.001,7
lorentzian,8,0.9960120240480962,0.001,0.8776258248099862,1.139437755511022,1.138299456054967,1.001,7
lorentzian,8,0.9983567134268537,0.001,0.875564677804832,1.1421200801603206,1.1409791010592614,1.001,7
lorentzian,8,1.0007014028056112,0.001,0.8735131895240037,1.144802404809619,1.1436587460635557,1.001,7
lorentzian,8,1.0030460921843687,0.001,0.8714712922336993,1.1474847294589179,1.14633839106785,1.0010000000000001,7
lorentzian,8,1.0053907815631262,0.001,0.8694389188319704,1.1501670541082163,1.1490180360721443,1.001,7
lorentzian,8,1.0077354709418838,0.001,0.8674160028413698,1.152849378757515,1.1516976810764386,1.001,7
lorentzian,8,1.0100801603206413,0.001,0.8654024784017047,1.1555317034068135,1.154377326080733,1.001,7
lorentzian,8,1.0124248496993988,0.001,0.8633982802628882,1.1582140280561124,1.1570569710850271,1.0010000000000001,7
lorentzian,8,1.0147695390781564,0.001,0.8614033437778921,1.1608963527054108,1.1597366160893214,1.0010000000000001,7
lorentzian,8,1.0171142284569137,0.001,0.8594176048957939,1.1635786773547092,1.1624162610936157,1.001,7
lorentzian,8,1.0194589178356712,0.001,0.8574410001549237,1.1662610020040078,1.1650959060979098,1.0010000000000001,7
lorentzian,8,1.0218036072144288,0.001,0.8554734666761026,1.1689433266533067,1.1677755511022043,1.0010000000000001,7
lorentzian,8,1.0241482965931863,0.001,0.8535149421559755,1.171625651302605,1.1704551961064986,1.001,7
lorentzian,8,1.0264929859719438,0.001,0.8515653648604333,1.174307975951904,1.1731348411107931,1.0010000000000001,7
lorentzian,8,1.0288376753507014,0.001,0.849624673618129,1.1769903006012024,1.1758144861150872,1.0010000000000001,7
lorentzian,8,1.031182364729459,0.001,0.8476928078140764,1.179672625250501,1.1784941311193815,1.0010000000000001,7
lorentzian,8,1.0335270541082164,0.001,0.8457697073833425,1.1823549498997996,1.181173776123676,1.001,7
lorentzian,8,1.035871743486974,0.001,0.8438553128048193,1.1850372745490985,1.1838534211279703,1.0010000000000001,7
lorentzian,8,1.0382164328657315,0.001,0.841949565095086,1.1877195991983966,1.1865330661322646,1.001,7
lorentzian,8,1.040561122244489,0.001,0.8400524058023479,1.1904019238476957,1.189212711136559,1.0010000000000001,7
lorentzian,8,1.0429058116232466,0.001,0.8381637770004634,1.1930842484969941,1.1918923561408532,1.0010000000000001,7
lorentzian,8,1.0452505010020041,0.001,0.8362836212830461,1.1957665731462925,1.1945720011451475,1.001,7
lorentzian,8,1.0475951903807614,0.001,0.8344118817576494,1.1984488977955912,1.1972516461494416,1.0010000000000001,7
lorentzian,8,1.049939879759519,0.001,0.8325485020400276,1.2011312224448896,1.1999312911537359,1.001,7
lorentzian,8,1.0522845691382765,0.001,0.830693426248474,1.2038135470941884,1.2026109361580304,1.0010000000000001,7
lorentzian,8,1.054629258517034,0.001,0.8288465989982352,1.2064958717434868,1.2052905811623245,1.0010000000000001,7
lorentzian,8,1.0569739478957916,0.001,0.8270079653959979,1.2091781963927857,1.207970226166619,1.0010000000000001,7
lorentzian,8,1.0593186372745491,0.001,0.8251774710344517,1.2118605210420843,1.2106498711709133,1.0010000000000001,7
lorentzian,8,1.0616633266533066,0.001,0.823355061986921,1.214542845691383,1.2133295161752078,1.001,7
lorentzian,8,1.0640080160320642,0.001,0.8215406848020702,1.2172251703406816,1.216009161179502,1.001,7
lorentzian,8,1.0663527054108217,0.001,0.8197342864986772,1.2199074949899802,1.2186888061837964,1.0010000000000001,7
lorentzian,8,1.0686973947895793,0.001,0.8179358145604769,1.2225898196392788,1.2213684511880907,1.0010000000000001,7
lorentzian,8,1.0710420841683368,0.001,0.8161452169310713,1.2252721442885774,1.224048096192385,1.0010000000000001,7
lorentzian,8,1.073386773547094,0.001,0.8143624420089078,1.2279544689378756,1.226727741196679,1.001,7
lorentzian,8,1.0757314629258516,0.001,0.8125874386423204,1.2306367935871745,1.2294073862009733,1.0010000000000001,7
lorentzian,8,1.0780761523046092,0.001,0.8108201561246398,1.2333191182364729,1.2320870312052676,1.001,7
lorentzian,8,1.0804208416833667,0.001,0.8090605441893628,1.2360014428857715,1.234766676209562,1.0010000000000001,7
lorentzian,8,1.0827655310621243,0.001,0.8073085530053881,1.2386837675350701,1.2374463212138562,1.0010000000000001,7
lorentzian,8,1.0851102204408818,0.001,0.8055641331723109,1.2413660921843688,1.2401259662181507,1.001,7
lorentzian,8,1.0874549098196393,0.001,0.8038272357157805,1.2440484168336674,1.242805611222445,1.001,7
lorentzian,8,1.0897995991983969,0.001,0.8020978120829172,1.2467307414829658,1.2454852562267393,1.001,7
lorentzian,8,1.0921442885771544,0.001,0.800375814137787,1.2494130661322647,1.2481649012310336,1.001,7
lorentzian,8,1.094488977955912,0.001,0.798661194156937,1.2520953907815633,1.250844546235328,1.0010000000000001,7
lorentzian,8,1.0968336673346692,0.001,0.7969539048249857,1.2547777154308617,1.253524191239622,1.0010000000000001,7
lorentzian,8,1.0991783567134268,0.001,0.7952538992302708,1.2574600400801603,1.2562038362439163,1.0010000000000001,7
lorentzian,8,1.1015230460921843,0.001,0.7935611308605522,1.260142364729459,1.2588834812482108,1.001,7
lorentzian,8,1.1038677354709419,0.001,0.7918755535987714,1.2628246893787574,1.2615631262525049,1.001,7
lorentzian,8,1.1062124248496994,0.001,0.7901971217188608,1.2655070140280562,1.2642427712567994,1.0010000000000001,7
lorentzian,8,1.108557114228457,0.001,0.7885257898816118,1.2681893386773546,1.2669224162610937,1.001,7
lorentzian,8,1.1109018036072145,0.001,0.7868615131305898,1.2708716633266535,1.269602061265388,1.0010000000000001,7
lorentzian,8,1.113246492985972,0.001,0.785204246888105,1.2735539879759519,1.2722817062696823,1.001,7
lorentzian,8,1.1155911823647295,0.001,0.7835539469512307,1.2762363126252507,1.2749613512739766,1.0010000000000001,7
lorentzian,8,1.117935871743487,0.001,0.7819105694878752,1.2789186372745491,1.2776409962782709,1.001,7
lorentzian,8,1.1202805611222444,0.001,0.780274071032899,1.2816009619238475,1.2803206412825652,1.001,7
lorentzian,8,1.122625250501002,0.001,0.7786444084842843,1.2842832865731462,1.2830002862868592,1.0010000000000001,7
lorentzian,8,1.1249699398797595,0.001,0.7770215390993502,1.2869656112224448,1.2856799312911535,1.0010000000000001,7
lorentzian,8,1.127314629258517,0.001,0.775405420491016,1.2896479358717434,1.288359576295448,1.001,7
lorentzian,8,1.1296593186372745,0.001,0.7737960106241107,1.292330260521042,1.2910392212997424,1.001,7
lorentzian,8,1.132004008016032,0.001,0.7721932678117287,1.2950125851703407,1.2937188663040369,1.001,7
lorentzian,8,1.1343486973947896,0.001,0.7705971507116303,1.2976949098196393,1.296398511308331,1.0010000000000001,7
lorentzian,8,1.1366933867735471,0.001,0.7690076183226868,1.300377234468938,1.2990781563126252,1.0010000000000001,7
lorentzian,8,1.1390380761523047,0.001,0.7674246299813702,1.3030595591182366,1.3017578013169195,1.0010000000000001,7
lorentzian,8,1.1413827655310622,0.001,0.7658481453582849,1.305741883767535,1.304437446321214,1.0009999999999997,7
lorentzian,8,1.1437274549098198,0.001,0.7642781244547434,1.3084242084168338,1.3071170913255081,1.0010000000000001,7
lorentzian,8,1.146072144288577,0.001,0.7627145275993831,1.3111065330661322,1.3097967363298024,1.0010000000000001,7
lorentzian,8,1.1484168336673346,0.001,0.7611573154448247,1.3137888577154306,1.3124763813340967,1.001,7
lorentzian,8,1.1507615230460921,0.001,0.7596064489643718,1.3164711823647295,1.315156026338391,1.0010000000000001,7
lorentzian,8,1.1531062124248497,0.001,0.7580618894487509,1.319153507014028,1.3178356713426855,1.0009999999999997,7
lorentzian,8,1.1554509018036072,0.001,0.7565235985028897,1.3218358316633267,1.3205153163469796,1.0010000000000001,7
lorentzian,8,1.1577955911823647,0.001,0.7549915380427376,1.3245181563126252,1.3231949613512741,1.001,7
lorentzian,8,1.1601402805611223,0.001,0.75346567029212,1.327200480961924,1.3258746063555682,1.0010000000000001,7
lorentzian,8,1.1624849699398798,0.001,0.7519459577796358,1.3298828056112226,1.3285542513598627,1.0010000000000001,7
lorentzian,8,1.1648296593186374,0.001,0.750432363335589,1.3325651302605213,1.331233896364157,1.0010000000000001,7
lorentzian,8,1.167174348697395,0.001,0.7489248500889585,1.3352474549098197,1.3339135413684513,1.001,7
lorentzian,8,1.1695190380761522,0.001,0.7474233814644036,1.337929779559118,1.3365931863727456,1.001,7
lorentzian,8,1.1718637274549097,0.001,0.7459279211793064,1.3406121042084167,1.3392728313770395,1.0010000000000001,7
lorentzian,8,1.1742084168336673,0.001,0.74443843324085,1.3432944288577153,1.341952476381334,1.0010000000000001,7
lorentzian,8,1.1765531062124248,0.001,0.7429548819431293,1.345976753507014,1.3446321213856285,1.001,7
lorentzian,8,1.1788977955911824,0.001,0.741477231864299,1.3486590781563126,1.3473117663899226,1.0010000000000001,7
lorentzian,8,1.1812424849699399,0.001,0.740005447863754,1.3513414028056114,1.349991411394217,1.0010000000000001,7
lorentzian,8,1.1835871743486974,0.001,0.7385394950793437,1.3540237274549098,1.3526710563985114,1.001,7
lorentzian,8,1.185931863727455,0.001,0.7370793389246192,1.3567060521042085,1.3553507014028057,1.001,7
lorentzian,8,1.1882765531062125,0.001,0.7356249450861139,1.3593883767535069,1.3580303464071,1.001,7
lorentzian,8,1.19062124248497,0.001,0.7341762795206542,1.362070701402806,1.3607099914113945,1.0010000000000001,7
lorentzian,8,1.1929659318637276,0.001,0.7327333084527057,1.3647530260521044,1.3633896364156883,1.0010000000000003,7
lorentzian,8,1.1953106212424849,0.001,0.7312959983717453,1.3674353507014028,1.3660692814199829,1.001,7
lorentzian,8,1.1976553106212424,0.001,0.7298643160296692,1.3701176753507014,1.368748926424277,1.0010000000000001,7
lorentzian,8,1.2,0.001,0.7284382284382285,1.3728,1.3714285714285714,1.0010000000000001,7
lorentzian,10,0.03,0.001,29.970029970029977,0.03336666666666666,0.03333333333333333,1.001,9
lorentzian,10,0.032344689378757514,0.001,27.79748132907984,0.0359744822979292,0.03593854375417502,1.0010000000000001,9
lorentzian,10,0.03468937875751503,0.001,25.918622105797148,0.03858229792919172,0.0385437541750167,1.001,9
lorentzian,10,0.037034068136272545,0.001,24.277670381566487,0.04119011356045424,0.04114896459585838,1.0010000000000001,9
lorentzian,10,0.03937875751503006,0.001,22.83212970235871,0.04379792919171677,0.043754175016700064,1.0010000000000001,9
lorentzian,10,0.041723446893787576,0.001,21.5490561311887,0.04640574482297929,0.04635938543754175,1.001,9
lorentzian,10,0.04406813627254509,0.001,20.402516991875792,0.049013560454241815,0.04896459585838344,1.001,9
lorentzian,10,0.0464128256513026,0.001,19.371819889954608,0.051621376085504336,0.05156980627922511,1.0010000000000001,9
lorentzian,10,0.04875751503006012,0.001,18.44025271892103,0.054229191716766864,0.054175016700066796,1.0010000000000001,9
lorentzian,10,0.05110220440881763,0.001,17.594170535347008,0.056837007348029385,0.05678022712090848,1.001,9
lorentzian,10,0.05344689378757515,0.001,16.822322784077564,0.05944482297929192,0.059385437541750165,1.0010000000000001,9
lorentzian,10,0.05579158316633266,0.001,16.115350167074308,0.062052638610554434,0.06199064796259184,1.001,9
lorentzian,10,0.05813627254509018,0.001,15.465403262714537,0.06466045424181696,0.06459585838343353,1.0010000000000001,9
lorentzian,10,0.06048096192384769,0.001,14.865849855909499,0.06726826987307949,0.06720106880427522,1.001,9
lorentzian,10,0.0628256513026052,0.001,14.311047803870771,0.06987608550434202,0.0698062792251169,1.0010000000000001,9
lorentzian,10,0.06517034068136272,0.001,13.796166932698299,0.07248390113560454,0.07241148964595857,1.0010000000000001,9
lorentzian,10,0.06751503006012025,0.001,13.317048045454099,0.07509171676686707,0.07501670006680028,1.001,9
lorentzian,10,0.06985971943887775,0.001,12.870090322758138,0.07769953239812959,0.07762191048764194,1.0010000000000001,9
lorentzian,10,0.07220440881763526,0.001,12.45216066198581,0.0803073480293921,0.08022712090848363,1.001,9
lorentzian,10,0.07454909819639279,0.001,12.060520125036255,0.08291516366065463,0.08283233132932533,1.0009999999999997,9
lorentzian,10,0.07689378757515031,0.001,11.69276384288112,0.08552297929191718,0.08543754175016702,1.001,9
lorentzian,10,0.07923847695390782,0.001,11.3467715895637,0.08813079492317968,0.08804275217100868,1.001,9
lorentzian,10,0.08158316633266532,0.001,11.020666879178302,0.09073861055444221,0.09064796259185035,1.0010000000000001,9
lorentzian,10,0.08392785571142285,0.001,10.712782919086646,0.09334642618570473,0.09325317301269206,1.0009999999999997,9
lorentzian,10,0.08627254509018036,0.001,10.421634115013907,0.09595424181696725,0.09585838343353373,1.001,9
lorentzian,10,0.08861723446893788,0.001,10.145892099759127,0.09856205744822981,0.0984635938543754,1.0010000000000003,9
lorentzian,10,0.09096192384769539,0.001,9.884365469296073,0.1011698730794923,0.10106880427521708,1.001,9
lorentzian,10,0.09330661322645291,0.001,9.635982574126905,0.10377768871075484,0.1036740146960588,1.0009999999999997,9
lorentzian,10,0.09565130260521042,0.001,9.399776841637308,0.10638550434201735,0.10627922511690045,1.001,9
lorentzian,10,0.09799599198396794,0.001,9.174874205549052,0.10899331997327989,0.10888443553774216,1.001,9
lorentzian,10,0.10034068136272545,0.001,8.96048229781004,0.1116011356045424,0.11148964595858384,1.001,9
lorentzian,10,0.10268537074148297,0.001,8.7558811212207,0.11420895123580495,0.11409485637942551,1.0010000000000001,9
lorentzian,10,0.10503006012024048,0.001,8.560414971405242,0.11681676686706745,0.11670006680026719,1.001,9
lorentzian,10,0.10737474949899799,0.001,8.373485417158431,0.11942458249832998,0.11930527722110887,1.001,9
lorentzian,10,0.10971943887775551,0.001,8.194545180846552,0.1220323981295925,0.12191048764195056,1.001,9
lorentzian,10,0.11206412825651302,0.001,8.023092787041287,0.124640213760855,0.12451569806279224,1.001,9
lorentzian,10,0.11440881763527054,0.001,7.85866786917759,0.12724802939211757,0.12712090848363394,1.001,9
lorentzian,10,0.11675350701402805,0.001,7.700847041732727,0.12985584502338007,0.1297261189044756,1.001,9
lorentzian,10,0.11909819639278557,0.001,7.5492402599924056,0.13246366065464263,0.13233132932531727,1.0010000000000003,9
lorentzian,10,0.12144288577154308,0.001,7.403487601507404,0.13507147628590513,0.13493653974615896,1.0010000000000001,9
lorentzian,10,0.1237875751503006,0.001,7.263256413329264,0.13767929191716766,0.13754175016700068,1.001,9
lorentzian,10,0.12613226452905812,0.001,7.128238777428481,0.1402871075484302,0.14014696058784237,1.001,9
lorentzian,10,0.12847695390781563,0.001,6.998149253647616,0.1428949231796927,0.14275217100868404,1.001,9
lorentzian,10,0.13082164328657314,0.001,6.8727228653699255,0.1455027388109552,0.1453573814295257,1.001,9
lorentzian,10,0.13316633266533068,0.001,6.751713297988693,0.14811055444221777,0.14796259185036745,1.0009999999999997,9
lorentzian,10,0.13551102204408816,0.001,6.634891284403263,0.1507183700734803,0.15056780227120908,1.0010000000000001,9
lorentzian,10,0.1378557114228457,0.001,6.522043155274729,0.15332618570474282,0.15317301269205078,1.001,9
lorentzian,10,0.1402004008016032,0.001,6.412969534753413,0.15593400133600532,0.15577822311289244,1.001,9
lorentzian,10,0.1425450901803607,0.001,6.307484164928282,0.15854181696726785,0.15838343353373413,1.001,9
lorentzian,10,0.14488977955911825,0.001,6.205412844416993,0.1611496325985304,0.16098864395457585,1.001,9
lorentzian,10,0.14723446893787573,0.001,6.106592468372788,0.1637574482297929,0.16359385437541746,1.0010000000000001,9
lorentzian,10,0.14957915831663327,0.001,6.010870158780127,0.16636526386105543,0.16619906479625918,1.001,9
lorentzian,10,0.15192384769539077,0.001,5.918102475284906,0.16897307949231793,0.16880427521710087,1.001,9
lorentzian,10,0.15426853707414828,0.001,5.828154697991019,0.1715808951235805,0.17140948563794253,1.0010000000000001,9
lorentzian,10,0.15661322645290582,0.001,5.740900174681364,0.17418871075484302,0.17401469605878425,1.001,9
lorentzian,10,0.15895791583166333,0.001,5.656219725811253,0.17679652638610557,0.17661990647962592,1.0010000000000001,9
lorentzian,10,0.16130260521042084,0.001,5.574001101395809,0.17940434201736807,0.1792251169004676,1.001,9
lorentzian,10,0.16364729458917834,0.001,5.494138484586685,0.18201215764863057,0.1818303273213093,1.001,9
lorentzian,10,0.16599198396793588,0.001,5.416532037321606,0.18461997327989313,0.18443553774215096,1.0010000000000001,9
lorentzian,10,0.1683366733466934,0.001,5.3410874839446265,0.18722778891115566,0.18704074816299265,1.0010000000000001,9
lorentzian,10,0.1706813627254509,0.001,5.26771572914581,0.18983560454241816,0.18964595858383432,1.0010000000000001,9
lorentzian,10,0.1730260521042084,0.001,5.1963325069648905,0.19244342017368068,0.19225116900467598,1.0010000000000001,9
lorentzian,10,0.17537074148296594,0.001,5.126858057951647,0.1950512358049432,0.19485637942551773,1.001,9
lorentzian,10,0.17771543086172345,0.001,5.059216831882597,0.19765905143620574,0.1974615898463594,1.001,9
lorentzian,10,0.18006012024048096,0.001,4.993337213704493,0.20026686706746827,0.20006680026720108,1.001,9
lorentzian,10,0.18240480961923847,0.001,4.929151270614685,0.2028746826987308,0.20267201068804272,1.0010000000000001,9
lorentzian,10,0.18474949899799598,0.001,4.8665945184005714,0.2054824983299933,0.20527722110888438,1.0010000000000001,9
lorentzian,10,0.1870941883767535,0.001,4.805605705348635,0.20809031396125588,0.20788243152972613,1.0010000000000001,9
lorentzian,10,0.18943887775551102,0.001,4.746126612200874,0.21069812959251838,0.21048764195056777,1.0010000000000001,9
lorentzian,10,0.19178356713426853,0.001,4.688101866785253,0.21330594522378088,0.21309285237140946,1.0010000000000001,9
lorentzian,10,0.19412825651302604,0.001,4.631478772079578,0.2159137608550434,0.21569806279225115,1.0010000000000001,9
lorentzian,10,0.19647294589178357,0.001,4.576207146586584,0.21852157648630594,0.21830327321309284,1.0010000000000001,9
lorentzian,10,0.19881763527054108,0.001,4.522239176003918,0.22112939211756844,0.22090848363393456,1.0009999999999997,9
lorentzian,10,0.2011623246492986,0.001,4.469529275267471,0.22373720774883096,0.2235136940547762,1.001,9
lorentzian,10,0.2035070140280561,0.001,4.418033960131449,0.22634502338009352,0.22611890447561786,1.0010000000000001,9
lorentzian,10,0.20585170340681364,0.001,4.367711727524812,0.22895283901135605,0.2287241148964596,1.001,9
lorentzian,10,0.20819639278557114,0.001,4.318522943992191,0.23156065464261855,0.23132932531730127,1.001,9
lorentzian,10,0.21054108216432865,0.001,4.270429741589079,0.2341684702738811,0.23393453573814296,1.001,9
lorentzian,10,0.21288577154308616,0.001,4.223395920656582,0.23677628590514357,0.23653974615898463,1.001,9
lorentzian,10,0.2152304609218437,0.001,4.177386858951105,0.23938410153640613,0.23914495657982632,1.001,9
lorentzian,10,0.2175751503006012,0.001,4.132369426649615,0.24199191716766866,0.24175016700066798,1.0010000000000001,9
lorentzian,10,0.21991983967935871,0.001,4.088311906791951,0.24459973279893119,0.2443553774215097,1.001,9
lorentzian,10,0.22226452905811622,0.001,4.045183920758712,0.24720754843019369,0.24696058784235136,1.001,9
lorentzian,10,0.22460921843687373,0.001,4.0029563584167445,0.2498153640614562,0.24956579826319306,1.001,9
lorentzian,10,0.22695390781563127,0.001,3.96160131259469,0.25242317969271877,0.25217100868403475,1.001,9
lorentzian,10,0.22929859719438878,0.001,3.9210920175786455,0.2550309953239813,0.2547762191048764,1.0010000000000001,9
lorentzian,10,0.23164328657314628,0.001,3.8814027913430977,0.2576388109552438,0.2573814295257181,1.0010000000000001,9
lorentzian,10,0.2339879759519038,0.001,3.842508981255128,0.2602466265865063,0.2599866399465598,1.001,9
lorentzian,10,0.23633266533066133,0.001,3.804386913010673,0.2628544422177689,0.26259185036740146,1.0010000000000001,9
lorentzian,10,0.23867735470941884,0.001,3.7670138425805937,0.2654622578490314,0.2651970607882431,1.0010000000000001,9
lorentzian,10,0.24102204408817635,0.001,3.730367910961575,0.26807007348029394,0.26780227120908484,1.0010000000000001,9
lorentzian,10,0.24336673346693385,0.001,3.694428101542726,0.27067788911155644,0.2704074816299265,1.0010000000000001,9
lorentzian,10,0.2457114228456914,0.001,3.6591741999131284,0.27328570474281894,0.2730126920507682,1.001,9
lorentzian,10,0.2480561122244489,0.001,3.6245867559488505,0.27589352037408144,0.2756179024716099,1.0009999999999997,9
lorentzian,10,0.25040080160320644,0.001,3.5906470480300006,0.27850133600534405,0.2782231128924516,1.001,9
