label,family,n,k,m,real_dimension,ambient_dimension,chi,kappa_theory,replicate,kappa_numeric,kappa_ratio
$\mathrm{Gr}_{2}(\mathbb{C}^{4})$,Complex Grassmannian,4,2,,8,15,6,0.5333333333333333,5,0.5283935655145169,0.9907379353397192
$\mathrm{Gr}_{2}(\mathbb{C}^{4})$,Complex Grassmannian,4,2,,8,15,6,0.5333333333333333,6,0.5324411614818353,0.9983271777784412
$\mathrm{Gr}_{2}(\mathbb{C}^{4})$,Complex Grassmannian,4,2,,8,15,6,0.5333333333333333,7,0.5317356543103995,0.9970043518319991
$\mathrm{Gr}_{2}(\mathbb{C}^{4})$,Complex Grassmannian,4,2,,8,15,6,0.5333333333333333,8,0.532618106474452,0.9986589496395974
$\mathrm{Gr}_{2}(\mathbb{C}^{4})$,Complex Grassmannian,4,2,,8,15,6,0.5333333333333333,9,0.5339238674179989,1.001107251408748
$\mathrm{Gr}_{2}(\mathbb{C}^{4})$,Complex Grassmannian,4,2,,8,15,6,0.5333333333333333,10,0.5309132184895778,0.9954622846679585
$\mathrm{Gr}_{2}(\mathbb{C}^{4})$,Complex Grassmannian,4,2,,8,15,6,0.5333333333333333,11,0.5350790930257876,1.0032732994233517
$\mathrm{Gr}_{2}(\mathbb{C}^{4})$,Complex Grassmannian,4,2,,8,15,6,0.5333333333333333,12,0.5353654800172112,1.003810275032271
$\mathrm{Gr}_{2}(\mathbb{C}^{4})$,Complex Grassmannian,4,2,,8,15,6,0.5333333333333333,13,0.5262565078784063,0.9867309522720118
$\mathrm{Gr}_{2}(\mathbb{C}^{4})$,Complex Grassmannian,4,2,,8,15,6,0.5333333333333333,14,0.5334381824155386,1.000196592029135
$\mathrm{Gr}_{2}(\mathbb{C}^{4})$,Complex Grassmannian,4,2,,8,15,6,0.5333333333333333,15,0.5389574615301007,1.0105452403689388
$\mathrm{Gr}_{2}(\mathbb{C}^{4})$,Complex Grassmannian,4,2,,8,15,6,0.5333333333333333,16,0.5316789335317369,0.9968980003720067
$\mathrm{Gr}_{2}(\mathbb{C}^{4})$,Complex Grassmannian,4,2,,8,15,6,0.5333333333333333,17,0.5305453343867368,0.9947725019751315
$\mathrm{Gr}_{2}(\mathbb{C}^{4})$,Complex Grassmannian,4,2,,8,15,6,0.5333333333333333,18,0.5401211384862685,1.0127271346617535
$\mathrm{Gr}_{2}(\mathbb{C}^{4})$,Complex Grassmannian,4,2,,8,15,6,0.5333333333333333,19,0.5320272294553184,0.9975510552287221
$\mathrm{Gr}_{2}(\mathbb{C}^{4})$,Complex Grassmannian,4,2,,8,15,6,0.5333333333333333,20,0.5309543522168154,0.9955394104065289
$\mathrm{Gr}_{2}(\mathbb{C}^{4})$,Complex Grassmannian,4,2,,8,15,6,0.5333333333333333,21,0.5421432723666538,1.016518635687476
$\mathrm{Gr}_{2}(\mathbb{C}^{4})$,Complex Grassmannian,4,2,,8,15,6,0.5333333333333333,22,0.5273695151525514,0.9888178409110339
$\mathrm{Gr}_{2}(\mathbb{C}^{4})$,Complex Grassmannian,4,2,,8,15,6,0.5333333333333333,23,0.5348967438726286,1.0029313947611787
$\mathrm{Gr}_{2}(\mathbb{C}^{4})$,Complex Grassmannian,4,2,,8,15,6,0.5333333333333333,24,0.5319372361652706,0.9973823178098823
$\mathrm{Gr}_{2}(\mathbb{C}^{4})$,Complex Grassmannian,4,2,,8,15,6,0.5333333333333333,25,0.5359929425189278,1.0049867672229897
$\mathrm{Gr}_{2}(\mathbb{C}^{4})$,Complex Grassmannian,4,2,,8,15,6,0.5333333333333333,26,0.5253424909459863,0.9850171705237243
$\mathrm{Gr}_{2}(\mathbb{C}^{4})$,Complex Grassmannian,4,2,,8,15,6,0.5333333333333333,27,0.5320058929420473,0.9975110492663386
$\mathrm{Gr}_{2}(\mathbb{C}^{4})$,Complex Grassmannian,4,2,,8,15,6,0.5333333333333333,28,0.5318991438446681,0.9973108947087527
$\mathrm{Gr}_{2}(\mathbb{C}^{4})$,Complex Grassmannian,4,2,,8,15,6,0.5333333333333333,29,0.527976933423113,0.989956750168337
$\mathrm{Gr}_{2}(\mathbb{C}^{4})$,Complex Grassmannian,4,2,,8,15,6,0.5333333333333333,30,0.5332372043977702,0.9998197582458191
$\mathrm{Gr}_{2}(\mathbb{C}^{4})$,Complex Grassmannian,4,2,,8,15,6,0.5333333333333333,31,0.5427708776702242,1.0176953956316706
$\mathrm{Gr}_{2}(\mathbb{C}^{4})$,Complex Grassmannian,4,2,,8,15,6,0.5333333333333333,32,0.5271493434806507,0.98840501902622
$\mathrm{Gr}_{2}(\mathbb{C}^{4})$,Complex Grassmannian,4,2,,8,15,6,0.5333333333333333,33,0.5389048263343954,1.0104465493769914
$\mathrm{Gr}_{2}(\mathbb{C}^{4})$,Complex Grassmannian,4,2,,8,15,6,0.5333333333333333,34,0.533644213075254,1.0005828995161012
$\mathrm{Gr}_{2}(\mathbb{C}^{4})$,Complex Grassmannian,4,2,,8,15,6,0.5333333333333333,35,0.5348204185930522,1.002788284861973
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,5,2,,12,24,10,0.5,0,0.49841180168549626,0.9968236033709925
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,5,2,,12,24,10,0.5,1,0.5047416253303538,1.0094832506607077
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,5,2,,12,24,10,0.5,2,0.4974318743378726,0.9948637486757452
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,5,2,,12,24,10,0.5,3,0.5035598563212058,1.0071197126424116
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,5,2,,12,24,10,0.5,4,0.5007247114873089,1.0014494229746178
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,5,2,,12,24,10,0.5,5,0.5006374313098989,1.0012748626197978
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,5,2,,12,24,10,0.5,6,0.5034080007229748,1.0068160014459495
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,5,2,,12,24,10,0.5,7,0.4987557030144891,0.9975114060289783
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,5,2,,12,24,10,0.5,8,0.4983241997101916,0.9966483994203832
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,5,2,,12,24,10,0.5,9,0.5047371896151256,1.0094743792302512
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,5,2,,12,24,10,0.5,10,0.49264198053178665,0.9852839610635733
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,5,2,,12,24,10,0.5,11,0.5054780156531224,1.010956031306245
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,5,2,,12,24,10,0.5,12,0.5001715683161332,1.0003431366322664
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,5,2,,12,24,10,0.5,13,0.5016876571230227,1.0033753142460453
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,5,2,,12,24,10,0.5,14,0.5026626569347664,1.0053253138695328
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,5,2,,12,24,10,0.5,15,0.4975027731814208,0.9950055463628416
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,5,2,,12,24,10,0.5,16,0.5000166610052171,1.0000333220104343
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,5,2,,12,24,10,0.5,17,0.5045523245860835,1.009104649172167
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,5,2,,12,24,10,0.5,18,0.49930078130773997,0.9986015626154799
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,5,2,,12,24,10,0.5,19,0.499018416404881,0.998036832809762
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,5,2,,12,24,10,0.5,20,0.5069844209599419,1.0139688419198838
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,5,2,,12,24,10,0.5,21,0.49902943895446517,0.9980588779089303
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,5,2,,12,24,10,0.5,22,0.4998182290256106,0.9996364580512213
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,5,2,,12,24,10,0.5,23,0.5041690854472995,1.008338170894599
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,5,2,,12,24,10,0.5,24,0.5028073383702621,1.0056146767405243
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,5,2,,12,24,10,0.5,25,0.5032126799657661,1.0064253599315323
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,5,2,,12,24,10,0.5,26,0.497968509280853,0.995937018561706
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,5,2,,12,24,10,0.5,27,0.49926941569135597,0.9985388313827119
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,5,2,,12,24,10,0.5,28,0.49729958620663645,0.9945991724132729
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,5,2,,12,24,10,0.5,29,0.49592390546194953,0.9918478109238991
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,5,2,,12,24,10,0.5,30,0.49822793258386544,0.9964558651677309
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,5,2,,12,24,10,0.5,31,0.5025026847803316,1.005005369560663
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,5,2,,12,24,10,0.5,32,0.4977534310374346,0.9955068620748692
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,5,2,,12,24,10,0.5,33,0.5031894305684745,1.006378861136949
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,5,2,,12,24,10,0.5,34,0.4969748211384202,0.9939496422768404
$\mathrm{Gr}_{2}(\mathbb{C}^{5})$,Complex Grassmannian,5,2,,12,24,10,0.5,35,0.4973451084413841,0.9946902168827682
$\mathrm{Gr}_{2}(\mathbb{C}^{6})$,Complex Grassmannian,6,2,,16,35,15,0.45714285714285713,0,0.45728838691888485,1.0003183463850607
$\mathrm{Gr}_{2}(\mathbb{C}^{6})$,Complex Grassmannian,6,2,,16,35,15,0.45714285714285713,1,0.4584823865514518,1.0029302205813009
$\mathrm{Gr}_{2}(\mathbb{C}^{6})$,Complex Grassmannian,6,2,,16,35,15,0.45714285714285713,2,0.4500892409658669,0.9845702146128339
$\mathrm{Gr}_{2}(\mathbb{C}^{6})$,Complex Grassmannian,6,2,,16,35,15,0.45714285714285713,3,0.456934399024882,0.9995439978669294
$\mathrm{Gr}_{2}(\mathbb{C}^{6})$,Complex Grassmannian,6,2,,16,35,15,0.45714285714285713,4,0.4608583832802075,1.008127713425454
$\mathrm{Gr}_{2}(\mathbb{C}^{6})$,Complex Grassmannian,6,2,,16,35,15,0.45714285714285713,5,0.4605433256394821,1.007438524836367
$\mathrm{Gr}_{2}(\mathbb{C}^{6})$,Complex Grassmannian,6,2,,16,35,15,0.45714285714285713,6,0.4611673019875849,1.008803473097842
$\mathrm{Gr}_{2}(\mathbb{C}^{6})$,Complex Grassmannian,6,2,,16,35,15,0.45714285714285713,7,0.4556020089111647,0.9966293944931728
$\mathrm{Gr}_{2}(\mathbb{C}^{6})$,Complex Grassmannian,6,2,,16,35,15,0.45714285714285713,8,0.45565404801539444,0.9967432300336754
$\mathrm{Gr}_{2}(\mathbb{C}^{6})$,Complex Grassmannian,6,2,,16,35,15,0.45714285714285713,9,0.4588920425867812,1.0038263431585839
$\mathrm{Gr}_{2}(\mathbb{C}^{6})$,Complex Grassmannian,6,2,,16,35,15,0.45714285714285713,10,0.4571234642270535,0.9999575779966796
$\mathrm{Gr}_{2}(\mathbb{C}^{6})$,Complex Grassmannian,6,2,,16,35,15,0.45714285714285713,11,0.46255532958596735,1.0118397834693036
$\mathrm{Gr}_{2}(\mathbb{C}^{6})$,Complex Grassmannian,6,2,,16,35,15,0.45714285714285713,12,0.45791470933530914,1.001688426670989
$\mathrm{Gr}_{2}(\mathbb{C}^{6})$,Complex Grassmannian,6,2,,16,35,15,0.45714285714285713,13,0.4561729549846815,0.9978783390289908
$\mathrm{Gr}_{2}(\mathbb{C}^{6})$,Complex Grassmannian,6,2,,16,35,15,0.45714285714285713,14,0.45614492998702627,0.99781703434662
$\mathrm{Gr}_{2}(\mathbb{C}^{6})$,Complex Grassmannian,6,2,,16,35,15,0.45714285714285713,15,0.45741021126380277,1.0005848371395687
$\mathrm{Gr}_{2}(\mathbb{C}^{6})$,Complex Grassmannian,6,2,,16,35,15,0.45714285714285713,16,0.45841770814893246,1.0027887365757897
$\mathrm{Gr}_{2}(\mathbb{C}^{6})$,Complex Grassmannian,6,2,,16,35,15,0.45714285714285713,17,0.4598512439240371,1.0059245960838312
$\mathrm{Gr}_{2}(\mathbb{C}^{6})$,Complex Grassmannian,6,2,,16,35,15,0.45714285714285713,18,0.4569340483847358,0.9995432308416096
$\mathrm{Gr}_{2}(\mathbb{C}^{6})$,Complex Grassmannian,6,2,,16,35,15,0.45714285714285713,19,0.4544222692969835,0.9940487140871515
$\mathrm{Gr}_{2}(\mathbb{C}^{6})$,Complex Grassmannian,6,2,,16,35,15,0.45714285714285713,20,0.4558161350749945,0.9970977954765505
$\mathrm{Gr}_{2}(\mathbb{C}^{6})$,Complex Grassmannian,6,2,,16,35,15,0.45714285714285713,21,0.45931677896280276,1.004755453981131
$\mathrm{Gr}_{2}(\mathbb{C}^{6})$,Complex Grassmannian,6,2,,16,35,15,0.45714285714285713,22,0.4575364558855831,1.0008609972497131
$\mathrm{Gr}_{2}(\mathbb{C}^{6})$,Complex Grassmannian,6,2,,16,35,15,0.45714285714285713,23,0.46240085382415963,1.0115018677403491
$\mathrm{Gr}_{2}(\mathbb{C}^{6})$,Complex Grassmannian,6,2,,16,35,15,0.45714285714285713,24,0.4562600695041436,0.9980689020403142
$\mathrm{Gr}_{2}(\mathbb{C}^{6})$,Complex Grassmannian,6,2,,16,35,15,0.45714285714285713,25,0.46110570808354867,1.0086687364327627
$\mathrm{Gr}_{2}(\mathbb{C}^{6})$,Complex Grassmannian,6,2,,16,35,15,0.45714285714285713,26,0.4503509302836244,0.9851426599954284
$\mathrm{Gr}_{2}(\mathbb{C}^{6})$,Complex Grassmannian,6,2,,16,35,15,0.45714285714285713,27,0.45685344166523234,0.9993669036426958
$\mathrm{Gr}_{2}(\mathbb{C}^{6})$,Complex Grassmannian,6,2,,16,35,15,0.45714285714285713,28,0.45645267635086806,0.9984902295175239
$\mathrm{Gr}_{2}(\mathbb{C}^{6})$,Complex Grassmannian,6,2,,16,35,15,0.45714285714285713,29,0.45402129570353933,0.9931715843514923
$\mathrm{Gr}_{2}(\mathbb{C}^{6})$,Complex Grassmannian,6,2,,16,35,15,0.45714285714285713,30,0.4591032900555405,1.004288446996495
$\mathrm{Gr}_{2}(\mathbb{C}^{6})$,Complex Grassmannian,6,2,,16,35,15,0.45714285714285713,31,0.4562002918191749,0.9979381383544451
$\mathrm{Gr}_{2}(\mathbb{C}^{6})$,Complex Grassmannian,6,2,,16,35,15,0.45714285714285713,32,0.45948399767500325,1.0051212449140696
$\mathrm{Gr}_{2}(\mathbb{C}^{6})$,Complex Grassmannian,6,2,,16,35,15,0.45714285714285713,33,0.4542397376351478,0.9936494260768859
$\mathrm{Gr}_{2}(\mathbb{C}^{6})$,Complex Grassmannian,6,2,,16,35,15,0.45714285714285713,34,0.45699319845590103,0.9996726216222835
$\mathrm{Gr}_{2}(\mathbb{C}^{6})$,Complex Grassmannian,6,2,,16,35,15,0.45714285714285713,35,0.45324214822194886,0.9914671992355132
$\mathrm{Gr}_{2}(\mathbb{C}^{7})$,Complex Grassmannian,7,2,,20,48,21,0.4166666666666667,0,0.4183507085638146,1.004041700553155
$\mathrm{Gr}_{2}(\mathbb{C}^{7})$,Complex Grassmannian,7,2,,20,48,21,0.4166666666666667,1,0.4192493709380436,1.0061984902513046
$\mathrm{Gr}_{2}(\mathbb{C}^{7})$,Complex Grassmannian,7,2,,20,48,21,0.4166666666666667,2,0.4200981494480863,1.008235558675407
$\mathrm{Gr}_{2}(\mathbb{C}^{7})$,Complex Grassmannian,7,2,,20,48,21,0.4166666666666667,3,0.4147193490644141,0.9953264377545938
$\mathrm{Gr}_{2}(\mathbb{C}^{7})$,Complex Grassmannian,7,2,,20,48,21,0.4166666666666667,4,0.4150192195085759,0.9960461268205821
$\mathrm{Gr}_{2}(\mathbb{C}^{7})$,Complex Grassmannian,7,2,,20,48,21,0.4166666666666667,5,0.4181719824257131,1.0036127578217113
$\mathrm{Gr}_{2}(\mathbb{C}^{7})$,Complex Grassmannian,7,2,,20,48,21,0.4166666666666667,6,0.41732914553929645,1.0015899492943114
$\mathrm{Gr}_{2}(\mathbb{C}^{7})$,Complex Grassmannian,7,2,,20,48,21,0.4166666666666667,7,0.41475333083091215,0.9954079939941891
$\mathrm{Gr}_{2}(\mathbb{C}^{7})$,Complex Grassmannian,7,2,,20,48,21,0.4166666666666667,8,0.421871838562906,1.0124924125509744
$\mathrm{Gr}_{2}(\mathbb{C}^{7})$,Complex Grassmannian,7,2,,20,48,21,0.4166666666666667,9,0.42060337817888116,1.0094481076293147
$\mathrm{Gr}_{2}(\mathbb{C}^{7})$,Complex Grassmannian,7,2,,20,48,21,0.4166666666666667,10,0.4155436808683813,0.9973048340841151
$\mathrm{Gr}_{2}(\mathbb{C}^{7})$,Complex Grassmannian,7,2,,20,48,21,0.4166666666666667,11,0.4164136366820861,0.9993927280370065
$\mathrm{Gr}_{2}(\mathbb{C}^{7})$,Complex Grassmannian,7,2,,20,48,21,0.4166666666666667,12,0.4133546044812833,0.9920510507550799
$\mathrm{Gr}_{2}(\mathbb{C}^{7})$,Complex Grassmannian,7,2,,20,48,21,0.4166666666666667,13,0.4197520971817708,1.0074050332362499
$\mathrm{Gr}_{2}(\mathbb{C}^{7})$,Complex Grassmannian,7,2,,20,48,21,0.4166666666666667,14,0.41734575239010246,1.0016298057362458
$\mathrm{Gr}_{2}(\mathbb{C}^{7})$,Complex Grassmannian,7,2,,20,48,21,0.4166666666666667,15,0.41588927079271343,0.9981342499025122
$\mathrm{Gr}_{2}(\mathbb{C}^{7})$,Complex Grassmannian,7,2,,20,48,21,0.4166666666666667,16,0.41615645350886,0.998775488421264
$\mathrm{Gr}_{2}(\mathbb{C}^{7})$,Complex Grassmannian,7,2,,20,48,21,0.4166666666666667,17,0.4149143364807444,0.9957944075537865
$\mathrm{Gr}_{2}(\mathbb{C}^{7})$,Complex Grassmannian,7,2,,20,48,21,0.4166666666666667,18,0.4194863794730739,1.0067673107353772
$\mathrm{Gr}_{2}(\mathbb{C}^{7})$,Complex Grassmannian,7,2,,20,48,21,0.4166666666666667,19,0.4192679432774943,1.0062430638659863
$\mathrm{Gr}_{2}(\mathbb{C}^{7})$,Complex Grassmannian,7,2,,20,48,21,0.4166666666666667,20,0.41753417442211344,1.0020820186130721
$\mathrm{Gr}_{2}(\mathbb{C}^{7})$,Complex Grassmannian,7,2,,20,48,21,0.4166666666666667,21,0.4197215169729387,1.0073316407350528
$\mathrm{Gr}_{2}(\mathbb{C}^{7})$,Complex Grassmannian,7,2,,20,48,21,0.4166666666666667,22,0.4151401768807428,0.9963364245137827
$\mathrm{Gr}_{2}(\mathbb{C}^{7})$,Complex Grassmannian,7,2,,20,48,21,0.4166666666666667,23,0.41536336537560004,0.9968720769014401
$\mathrm{Gr}_{2}(\mathbb{C}^{7})$,Complex Grassmannian,7,2,,20,48,21,0.4166666666666667,24,0.41486465159462604,0.9956751638271024
$\mathrm{Gr}_{2}(\mathbb{C}^{7})$,Complex Grassmannian,7,2,,20,48,21,0.4166666666666667,25,0.41469249048836365,0.9952619771720728
$\mathrm{Gr}_{2}(\mathbb{C}^{7})$,Complex Grassmannian,7,2,,20,48,21,0.4166666666666667,26,0.41572121421659236,0.9977309141198216
$\mathrm{Gr}_{2}(\mathbb{C}^{7})$,Complex Grassmannian,7,2,,20,48,21,0.4166666666666667,27,0.42201385351153486,1.0128332484276836
$\mathrm{Gr}_{2}(\mathbb{C}^{7})$,Complex Grassmannian,7,2,,20,48,21,0.4166666666666667,28,0.41833190552288657,1.0039965732549276
$\mathrm{Gr}_{2}(\mathbb{C}^{7})$,Complex Grassmannian,7,2,,20,48,21,0.4166666666666667,29,0.41321697067441343,0.9917207296185921
$\mathrm{Gr}_{2}(\mathbb{C}^{7})$,Complex Grassmannian,7,2,,20,48,21,0.4166666666666667,30,0.42055893825837126,1.009341451820091
$\mathrm{Gr}_{2}(\mathbb{C}^{7})$,Complex Grassmannian,7,2,,20,48,21,0.4166666666666667,31,0.4202783704401508,1.008668089056362
$\mathrm{Gr}_{2}(\mathbb{C}^{7})$,Complex Grassmannian,7,2,,20,48,21,0.4166666666666667,32,0.4176291359682963,1.002309926323911
$\mathrm{Gr}_{2}(\mathbb{C}^{7})$,Complex Grassmannian,7,2,,20,48,21,0.4166666666666667,33,0.4174563116780535,1.0018951480273284
$\mathrm{Gr}_{2}(\mathbb{C}^{7})$,Complex Grassmannian,7,2,,20,48,21,0.4166666666666667,34,0.4154246182164639,0.9970190837195134
$\mathrm{Gr}_{2}(\mathbb{C}^{7})$,Complex Grassmannian,7,2,,20,48,21,0.4166666666666667,35,0.41481895955230236,0.9955655029255256
$\mathrm{Gr}_{2}(\mathbb{C}^{8})$,Complex Grassmannian,8,2,,24,63,28,0.38095238095238093,0,0.3779823573848662,0.9922036881352738
$\mathrm{Gr}_{2}(\mathbb{C}^{8})$,Complex Grassmannian,8,2,,24,63,28,0.38095238095238093,1,0.37818745369048623,0.9927420659375265
$\mathrm{Gr}_{2}(\mathbb{C}^{8})$,Complex Grassmannian,8,2,,24,63,28,0.38095238095238093,2,0.37918972138099005,0.995373018625099
$\mathrm{Gr}_{2}(\mathbb{C}^{8})$,Complex Grassmannian,8,2,,24,63,28,0.38095238095238093,3,0.3846352852342671,1.0096676237399511
$\mathrm{Gr}_{2}(\mathbb{C}^{8})$,Complex Grassmannian,8,2,,24,63,28,0.38095238095238093,4,0.3793582663675994,0.9958154492149485
$\mathrm{Gr}_{2}(\mathbb{C}^{8})$,Complex Grassmannian,8,2,,24,63,28,0.38095238095238093,5,0.3827037906296171,1.004597450402745
$\mathrm{Gr}_{2}(\mathbb{C}^{8})$,Complex Grassmannian,8,2,,24,63,28,0.38095238095238093,6,0.3806164392209321,0.9991181529549468
$\mathrm{Gr}_{2}(\mathbb{C}^{8})$,Complex Grassmannian,8,2,,24,63,28,0.38095238095238093,7,0.38225353646349247,1.0034155332166679
$\mathrm{Gr}_{2}(\mathbb{C}^{8})$,Complex Grassmannian,8,2,,24,63,28,0.38095238095238093,8,0.3806715642884328,0.9992628562571362
$\mathrm{Gr}_{2}(\mathbb{C}^{8})$,Complex Grassmannian,8,2,,24,63,28,0.38095238095238093,9,0.3841395224398301,1.008366246404554
$\mathrm{Gr}_{2}(\mathbb{C}^{8})$,Complex Grassmannian,8,2,,24,63,28,0.38095238095238093,10,0.38640028789738073,1.0143007557306245
$\mathrm{Gr}_{2}(\mathbb{C}^{8})$,Complex Grassmannian,8,2,,24,63,28,0.38095238095238093,11,0.381680010810241,1.0019100283768827
$\mathrm{Gr}_{2}(\mathbb{C}^{8})$,Complex Grassmannian,8,2,,24,63,28,0.38095238095238093,12,0.3817743388784357,1.0021576395558938
$\mathrm{Gr}_{2}(\mathbb{C}^{8})$,Complex Grassmannian,8,2,,24,63,28,0.38095238095238093,13,0.3816936140401909,1.0019457368555011
$\mathrm{Gr}_{2}(\mathbb{C}^{8})$,Complex Grassmannian,8,2,,24,63,28,0.38095238095238093,14,0.3799778701531762,0.9974419091520875
$\mathrm{Gr}_{2}(\mathbb{C}^{8})$,Complex Grassmannian,8,2,,24,63,28,0.38095238095238093,15,0.38038895180516996,0.9985209984885712
$\mathrm{Gr}_{2}(\mathbb{C}^{8})$,Complex Grassmannian,8,2,,24,63,28,0.38095238095238093,16,0.37949083425807867,0.9961634399274566
$\mathrm{Gr}_{2}(\mathbb{C}^{8})$,Complex Grassmannian,8,2,,24,63,28,0.38095238095238093,17,0.3779001912307307,0.9919880019806682
$\mathrm{Gr}_{2}(\mathbb{C}^{8})$,Complex Grassmannian,8,2,,24,63,28,0.38095238095238093,18,0.38253176635949415,1.004145886693672
$\mathrm{Gr}_{2}(\mathbb{C}^{8})$,Complex Grassmannian,8,2,,24,63,28,0.38095238095238093,19,0.3814542340280481,1.0013173643236264
$\mathrm{Gr}_{2}(\mathbb{C}^{8})$,Complex Grassmannian,8,2,,24,63,28,0.38095238095238093,20,0.38287456658643265,1.0050457372893857
$\mathrm{Gr}_{2}(\mathbb{C}^{8})$,Complex Grassmannian,8,2,,24,63,28,0.38095238095238093,21,0.38309499409230574,1.0056243594923027
$\mathrm{Gr}_{2}(\mathbb{C}^{8})$,Complex Grassmannian,8,2,,24,63,28,0.38095238095238093,22,0.38218004117111315,1.0032226080741722
$\mathrm{Gr}_{2}(\mathbb{C}^{8})$,Complex Grassmannian,8,2,,24,63,28,0.38095238095238093,23,0.3830095068644351,1.0053999555191422
$\mathrm{Gr}_{2}(\mathbb{C}^{8})$,Complex Grassmannian,8,2,,24,63,28,0.38095238095238093,24,0.382950456698902,1.0052449488346178
$\mathrm{Gr}_{2}(\mathbb{C}^{8})$,Complex Grassmannian,8,2,,24,63,28,0.38095238095238093,25,0.37922557631596315,0.9954671378294033
$\mathrm{Gr}_{2}(\mathbb{C}^{8})$,Complex Grassmannian,8,2,,24,63,28,0.38095238095238093,26,0.38211629046289497,1.0030552624650995
$\mathrm{Gr}_{2}(\mathbb{C}^{8})$,Complex Grassmannian,8,2,,24,63,28,0.38095238095238093,27,0.380474174767248,0.998744708764026
$\mathrm{Gr}_{2}(\mathbb{C}^{8})$,Complex Grassmannian,8,2,,24,63,28,0.38095238095238093,28,0.3805718701990384,0.9990011592724758
$\mathrm{Gr}_{2}(\mathbb{C}^{8})$,Complex Grassmannian,8,2,,24,63,28,0.38095238095238093,29,0.38148910242515854,1.0014088938660413
$\mathrm{Gr}_{2}(\mathbb{C}^{8})$,Complex Grassmannian,8,2,,24,63,28,0.38095238095238093,30,0.37884592090090285,0.9944705423648701
$\mathrm{Gr}_{2}(\mathbb{C}^{8})$,Complex Grassmannian,8,2,,24,63,28,0.38095238095238093,31,0.38339962883812356,1.0064240257000745
$\mathrm{Gr}_{2}(\mathbb{C}^{8})$,Complex Grassmannian,8,2,,24,63,28,0.38095238095238093,32,0.38081519850296086,0.9996398960702723
$\mathrm{Gr}_{2}(\mathbb{C}^{8})$,Complex Grassmannian,8,2,,24,63,28,0.38095238095238093,33,0.38664565463057055,1.0149448434052477
$\mathrm{Gr}_{2}(\mathbb{C}^{8})$,Complex Grassmannian,8,2,,24,63,28,0.38095238095238093,34,0.3818204277785131,1.002278622918597
$\mathrm{Gr}_{2}(\mathbb{C}^{8})$,Complex Grassmannian,8,2,,24,63,28,0.38095238095238093,35,0.3787730365417422,0.9942792209220733
$\mathrm{Gr}_{2}(\mathbb{C}^{9})$,Complex Grassmannian,9,2,,28,80,36,0.35,0,0.35006603462642033,1.000188670361201
$\mathrm{Gr}_{2}(\mathbb{C}^{9})$,Complex Grassmannian,9,2,,28,80,36,0.35,1,0.35246378451211396,1.0070393843203256
